,Unnamed: 0.1,Unnamed: 0,Timestamp,Experiment Seed,SGDL Seed,Name,SGDL Hash,Generation Method,Parent 1,Parent 2
0,0.0,0.0,1780710140,89286497,,Ilo,34505648,Best of Previous Generation,,
1,1.0,,1780710144,222297765,9671708.0,Ucoul,438036430,Mutation,34505648.0,
2,,,1780710146,355559937,815750306.0,Buih,324402368,Random,,
3,,,1780710146,355559937,985783800.0,Bruqa,100580069,Random,,
4,,,1780710146,355559937,301537073.0,Gaex,771200845,Random,,
5,,,1780710146,355559937,497208732.0,Oto,598832273,Random,,
6,,,1780710146,355559937,102375476.0,Joucaw,155559128,Random,,
7,,,1780710146,355559937,53290095.0,Rainu,563813408,Random,,
8,,,1780710146,355559937,920351374.0,Zej,695046537,Random,,
9,,,1780710146,355559937,408573191.0,Driw,208694145,Random,,
10,,,1780710146,355559937,534221884.0,Kuijus,590610234,Random,,
11,,,1780710146,355559937,26796122.0,Piok,376951851,Random,,
12,,,1780710146,355559937,892985380.0,Jearib,783100600,Random,,
13,,,1780710146,355559937,681582974.0,Equin,714519726,Random,,
14,,,1780710146,355559937,924301875.0,Craf,352118765,Random,,
15,,,1780710146,355559937,650769784.0,Ihe,435588102,Random,,
16,,,1780710146,355559937,30132206.0,Waeso,191952469,Random,,
17,,,1780710146,355559937,846782704.0,Ixouh,341299773,Random,,
18,,,1780710146,355559937,274507771.0,Ewaim,828676337,Random,,
19,,,1780710146,355559937,959215053.0,Iwa,686096383,Random,,
20,,,1780710146,355559937,719169470.0,Eqab,347163915,Random,,
21,,,1780710146,355559937,895587359.0,Oxiot,25016387,Random,,
22,,,1780710146,355559937,404918348.0,Waiy,90964463,Random,,
23,,,1780710146,355559937,208433150.0,Xiosov,770487097,Random,,
24,,,1780710146,355559937,115631808.0,Caiko,895481656,Random,,
25,,,1780710146,355559937,74995168.0,Tiohut,999100648,Random,,
26,,,1780710146,355559937,225929790.0,Roufu,727641169,Random,,
27,,,1780710146,355559937,980191350.0,Uka,56286182,Random,,
28,,,1780710146,355559937,83304179.0,Vur,692837193,Random,,
29,,,1780710146,355559937,117885146.0,Priodaf,116562187,Random,,
30,,,1780710146,355559937,303001382.0,Buce,23921664,Random,,
31,,,1780710146,355559937,951426459.0,Xeaw,125763957,Random,,
32,,,1780710146,355559937,755755708.0,Inoc,217170898,Random,,
33,,,1780710146,355559937,763413320.0,Upe,671965178,Random,,
34,,,1780710146,355559937,88120148.0,Draeheg,984890721,Random,,
35,,,1780710146,355559937,434526017.0,Cohi,353957869,Random,,
36,,,1780710146,355559937,387892807.0,Fuiq,565120058,Random,,
37,,,1780710146,355559937,51802855.0,Laraj,955403478,Random,,
38,,,1780710146,355559937,755884062.0,Efub,835430126,Random,,
39,,,1780710146,355559937,112521225.0,Puikic,345189852,Random,,
40,,,1780710146,355559937,785524750.0,Jik,712127779,Random,,
41,,,1780710146,355559937,38520376.0,Stain,105297711,Random,,
42,,,1780710146,355559937,167097132.0,Qahev,815273546,Random,,
43,,,1780710146,355559937,481320315.0,Staehoq,705218341,Random,,
44,,,1780710146,355559937,356104472.0,Iqe,262571820,Random,,
45,,,1780710146,355559937,195364432.0,Awa,520209921,Random,,
46,,,1780710146,355559937,384142947.0,Griva,819846779,Random,,
47,,,1780710146,355559937,948874201.0,Vouwiy,797974526,Random,,
48,,,1780710146,355559937,57385305.0,Ikis,961594749,Random,,
49,,,1780710146,355559937,501683578.0,Duiw,923899052,Random,,
50,,,1780710146,355559937,805328141.0,Apeaf,450894302,Random,,
51,,,1780710146,355559937,249356655.0,Ejouw,820362883,Random,,
52,,,1780710146,355559937,615771445.0,Juwu,878704452,Random,,
53,,,1780710146,355559937,444034540.0,Sux,794557274,Random,,
54,,,1780710146,355559937,182626486.0,Ixu,843041008,Random,,
55,,,1780710146,355559937,262084234.0,Baim,268144903,Random,,
56,,,1780710146,355559937,552289169.0,Uho,827923439,Random,,
57,,,1780710146,355559937,408897938.0,Iwah,13620519,Random,,
58,,,1780710146,355559937,953665885.0,Moulax,903551775,Random,,
59,,,1780710146,355559937,761628089.0,Qaita,744598954,Random,,
60,,,1780710146,355559937,884509850.0,Kaiv,887242578,Random,,
61,,,1780710146,355559937,819800280.0,Crouhuz,253835989,Random,,
62,,,1780710146,355559937,767908593.0,Triog,863129697,Random,,
63,,,1780710146,355559937,864670882.0,Jaike,496520297,Random,,
64,,,1780710146,355559937,472742144.0,Rufu,702602019,Random,,
65,,,1780710146,355559937,390830440.0,Fraixu,96909824,Random,,
66,,,1780710146,355559937,389775255.0,Yuy,468828383,Random,,
67,,,1780710146,355559937,798883172.0,Bohe,775715052,Random,,
68,,,1780710146,355559937,533437184.0,Axear,582780558,Random,,
69,,,1780710146,355559937,542881132.0,Muiy,33938113,Random,,
70,,,1780710146,355559937,200889333.0,Crairuv,212957906,Random,,
71,,,1780710146,355559937,905129494.0,Freawa,414143412,Random,,
72,,,1780710146,355559937,479838296.0,Grojug,885868037,Random,,
73,,,1780710146,355559937,356526869.0,Epa,895502486,Random,,
74,,,1780710146,355559937,589509970.0,Gitik,215151987,Random,,
75,,,1780710146,355559937,745133561.0,Ivi,160452412,Random,,
76,,,1780710146,355559937,356053282.0,Tuima,494628104,Random,,
77,,,1780710146,355559937,258312896.0,Stounu,17119834,Random,,
78,,,1780710146,355559937,6602379.0,Olu,412305626,Random,,
79,,,1780710146,355559937,551056806.0,Edo,954198077,Random,,
80,,,1780710146,355559937,600229345.0,Wiz,252736731,Random,,
81,,,1780710146,355559937,335594929.0,Uda,854983983,Random,,
82,,,1780710146,355559937,440264889.0,Maiq,73479868,Random,,
83,,,1780710146,355559937,10883984.0,Zac,301268870,Random,,
84,,,1780710146,355559937,231431463.0,Awaid,770802757,Random,,
85,,,1780710146,355559937,546407658.0,Uxeb,498240174,Random,,
86,,,1780710146,355559937,594648063.0,Lol,282277828,Random,,
87,,,1780710146,355559937,406172169.0,Oyo,356681505,Random,,
88,,,1780710146,355559937,6881502.0,Ige,953841829,Random,,
89,,,1780710146,355559937,554320800.0,Suwiv,297922336,Random,,
90,,,1780710146,355559937,683167942.0,Ayup,24053054,Random,,
91,,,1780710146,355559937,565948776.0,Miju,492172977,Random,,
92,,,1780710146,355559937,678189296.0,Qivum,160365932,Random,,
93,,,1780710146,355559937,864718779.0,Ama,245237515,Random,,
94,,,1780710146,355559937,929129276.0,Nojoj,52961979,Random,,
95,,,1780710146,355559937,279184502.0,Dig,971521517,Random,,
96,,,1780710146,355559937,48130433.0,Oqi,262659652,Random,,
97,,,1780710146,355559937,378932208.0,Greane,599758178,Random,,
98,,,1780710146,355559937,686228749.0,Ifu,975182563,Random,,
99,,,1780710146,355559937,900878328.0,Vina,252362777,Random,,
100,,,1780710146,355559937,62671106.0,Odo,942631486,Random,,
101,,,1780710146,355559937,57822375.0,Jaih,233686051,Random,,
