,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,Experiment Seed,SGDL Seed,Name,SGDL Hash,Generation Method,Parent 1,Parent 2
26,26.0,26.0,,1780717163,526989934,9122215.0,Uqa,902360645,Mutation,941889993.0,
27,27.0,27.0,,1780717163,526989934,1366290.0,Xijel,136775528,Mutation,34505648.0,
28,28.0,28.0,,1780717163,526989934,5155756.0,Xaenoh,116924471,Mutation,916826604.0,
29,29.0,29.0,,1780717163,526989934,4018067.0,Freme,812658494,Mutation,57601726.0,
30,30.0,30.0,,1780717163,526989934,5948394.0,Udav,455762386,Mutation,689698968.0,
31,31.0,31.0,,1780717163,526989934,8714879.0,Naemiz,67517002,Mutation,969985964.0,
32,32.0,32.0,,1780717163,526989934,4090535.0,Brop,624481278,Mutation,41616074.0,
33,33.0,33.0,,1780717163,526989934,4242817.0,Ofaeb,90884806,Mutation,393640163.0,
34,34.0,34.0,,1780717163,526989934,3519396.0,Isuk,102238806,Mutation,34505648.0,
35,35.0,35.0,,1780717163,526989934,1983569.0,Kotux,776251523,Mutation,438036430.0,
36,36.0,36.0,,1780717163,526989934,4084080.0,Ocic,787031286,Mutation,142148691.0,
37,37.0,37.0,,1780717163,526989934,9089954.0,Iza,708064995,Mutation,276735024.0,
38,38.0,38.0,,1780717163,526989934,4310803.0,Steajix,633113356,Mutation,689698968.0,
39,39.0,39.0,,1780717163,526989934,8412225.0,Stouno,605374209,Mutation,374030339.0,
40,40.0,40.0,,1780717163,526989934,1792148.0,Uxa,319925396,Mutation,492096217.0,
41,41.0,41.0,,1780717163,526989934,3047012.0,Trioci,688907195,Mutation,136775528.0,
42,42.0,42.0,,1780717163,526989934,8521100.0,Neahe,163344930,Mutation,506391096.0,
43,43.0,43.0,,1780717163,526989934,5011492.0,Xidu,742471881,Mutation,740285956.0,
44,44.0,44.0,,1780717163,526989934,9229551.0,Brivo,694450260,Mutation,34505648.0,
45,45.0,45.0,,1780717163,526989934,6759825.0,Maivaq,112697223,Mutation,442272192.0,
46,46.0,,,1780717179,944664753,946554572.0,Omeg,740285956,Crossover,740285956.0,34505648.0
47,47.0,,,1780717179,944664753,938445216.0,Emaiy,41616074,Crossover,41616074.0,142148691.0
48,48.0,,,1780717179,944664753,808965625.0,Miye,492096217,Crossover,492096217.0,374030339.0
49,49.0,,,1780717179,944664753,600528170.0,Ucoul,438036430,Crossover,438036430.0,34505648.0
50,50.0,,,1780717179,944664753,276433290.0,Zuiduv,57601726,Crossover,57601726.0,34505648.0
51,51.0,,,1780717179,944664753,706706354.0,Voufel,661940792,Crossover,969985964.0,689698968.0
52,52.0,,,1780717179,944664753,504408734.0,Isiow,630170404,Crossover,136775528.0,442272192.0
53,53.0,,,1780717179,944664753,707637389.0,Ohi,540383372,Crossover,862827073.0,34505648.0
54,54.0,,,1780717179,944664753,401513699.0,Ixik,393640163,Crossover,393640163.0,276735024.0
55,55.0,,,1780717179,944664753,753597670.0,Laile,807153372,Crossover,438036430.0,506391096.0
56,56.0,,,1780717179,944664753,327186115.0,Naew,860720630,Crossover,941889993.0,991446294.0
57,57.0,,,1780717179,944664753,519420945.0,Xijel,136775528,Crossover,136775528.0,740285956.0
58,58.0,,,1780717179,944664753,149340027.0,Eno,689698968,Crossover,689698968.0,916826604.0
59,,,,1780717187,98498370,532725351.0,Trime,160323776,Random,,
60,,,,1780717187,98498370,251973737.0,Muiv,710865240,Random,,
61,,,,1780717187,98498370,71913328.0,Egu,625694291,Random,,
62,,,,1780717187,98498370,113313528.0,Brin,383647062,Random,,
63,,,,1780717187,98498370,726011140.0,Stikum,961271412,Random,,
64,,,,1780717187,98498370,867757655.0,Hoh,600301642,Random,,
65,,,,1780717187,98498370,81072666.0,Cafuv,393184146,Random,,
66,,,,1780717187,98498370,63085964.0,Adeaz,227966536,Random,,
67,,,,1780717187,98498370,302257811.0,Xaili,917371891,Random,,
68,,,,1780717187,98498370,483369356.0,Greq,136141301,Random,,
69,,,,1780717187,98498370,83451322.0,Lousew,37178198,Random,,
70,,,,1780717187,98498370,711586460.0,Iwer,112909103,Random,,
71,,,,1780717187,98498370,229104990.0,Zaim,538115356,Random,,
72,,,,1780717187,98498370,86708028.0,Frir,159087270,Random,,
73,,,,1780717187,98498370,809460914.0,Craize,671220354,Random,,
74,,,,1780717187,98498370,525221080.0,Groumuh,960852073,Random,,
75,,,,1780717187,98498370,950768707.0,Ewi,378595215,Random,,
76,,,,1780717187,98498370,853821945.0,Ruiden,368171400,Random,,
77,,,,1780717187,98498370,773645497.0,Quxiy,473021277,Random,,
78,,,,1780717187,98498370,633875472.0,Uwox,524260245,Random,,
79,,,,1780717187,98498370,96962981.0,Trexov,841576898,Random,,
80,,,,1780717187,98498370,461747663.0,Draso,77160483,Random,,
81,,,,1780717187,98498370,95682931.0,Quixi,489457865,Random,,
82,,,,1780717187,98498370,532737679.0,Piol,990716063,Random,,
83,,,,1780717187,98498370,738361428.0,Ugu,631231652,Random,,
84,,,,1780717187,98498370,558246781.0,Taiqoh,129362316,Random,,
85,,,,1780717187,98498370,94970606.0,Ajom,769046738,Random,,
86,,,,1780717187,98498370,336303099.0,Groz,583572598,Random,,
87,,,,1780717187,98498370,942057088.0,Ixe,932246085,Random,,
88,,,,1780717187,98498370,780610778.0,Ibi,693111354,Random,,
89,,,,1780717187,98498370,629069085.0,Ruf,873771480,Random,,
90,,,,1780717187,98498370,251680961.0,Exa,30241810,Random,,
91,,,,1780717187,98498370,106879454.0,Brodek,261045069,Random,,
92,,,,1780717187,98498370,581907419.0,Acaz,223641566,Random,,
93,,,,1780717187,98498370,341098296.0,Ujo,569147893,Random,,
94,,,,1780717187,98498370,277260767.0,Doujoc,828784539,Random,,
95,,,,1780717187,98498370,485674730.0,Ata,37904580,Random,,
96,,,,1780717187,98498370,479748598.0,Ihin,327521499,Random,,
97,,,,1780717187,98498370,962995874.0,Grif,628887279,Random,,
98,,,,1780717187,98498370,960932600.0,Ima,264537174,Random,,
99,,,,1780717187,98498370,709749691.0,Taic,807890268,Random,,
