Unnamed: 0,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Nawe,9993680,43469773,412205992,False,322,True,0.3557692307692308,0.9130434782608696,1780656159
1,Nawe,5562143,43469773,412205992,False,330,True,0.3846153846153846,0.8695652173913043,1780656159
2,Nawe,2588383,43469773,412205992,False,332,True,0.4230769230769231,0.8695652173913043,1780656159
3,Nawe,9749781,43469773,412205992,False,349,True,0.5480769230769231,0.9130434782608696,1780656159
4,Nawe,6900367,43469773,412205992,False,319,True,0.3557692307692308,0.9130434782608696,1780656159
5,Nawe,9285822,43469773,412205992,False,274,True,0.0961538461538461,0.782608695652174,1780656159
6,Nawe,6874854,43469773,412205992,False,282,True,0.2980769230769231,0.8695652173913043,1780656159
7,Nawe,2866269,43469773,412205992,False,180,True,0.0865384615384615,0.6086956521739131,1780656159
8,Nawe,4061125,43469773,412205992,False,326,True,0.6730769230769231,0.9130434782608696,1780656159
9,Nawe,5440446,43469773,412205992,False,159,True,0.1057692307692307,0.6521739130434783,1780656159
10,Aji,9993680,43469773,912001133,False,0,True,0.0,0.0,1780656161
11,Aji,5562143,43469773,912001133,False,0,True,0.0,0.0,1780656161
12,Aji,2588383,43469773,912001133,False,0,True,0.0,0.0,1780656161
13,Aji,9749781,43469773,912001133,False,0,True,0.0,0.0,1780656161
14,Aji,6900367,43469773,912001133,False,0,True,0.0,0.0,1780656161
15,Aji,9285822,43469773,912001133,False,0,True,0.0,0.0,1780656161
16,Aji,6874854,43469773,912001133,False,0,True,0.0,0.0,1780656161
17,Aji,2866269,43469773,912001133,False,0,True,0.0,0.0,1780656161
18,Aji,4061125,43469773,912001133,False,0,True,0.0,0.0,1780656161
19,Aji,5440446,43469773,912001133,False,0,True,0.0,0.0,1780656161
20,Same,9993680,43469773,123167195,True,25,False,0.3846153846153846,0.875,1780656164
21,Same,5562143,43469773,123167195,True,61,False,0.5961538461538461,0.875,1780656164
22,Same,2588383,43469773,123167195,True,46,False,0.6730769230769231,0.875,1780656164
23,Same,9749781,43469773,123167195,True,26,False,0.3461538461538461,0.875,1780656164
24,Same,6900367,43469773,123167195,True,20,False,0.3846153846153846,0.875,1780656164
25,Same,9285822,43469773,123167195,True,19,False,0.4038461538461538,0.875,1780656164
26,Same,6874854,43469773,123167195,True,19,False,0.4230769230769231,0.75,1780656164
27,Same,2866269,43469773,123167195,True,26,False,0.3461538461538461,0.875,1780656164
28,Same,4061125,43469773,123167195,True,20,False,0.3461538461538461,0.875,1780656164
29,Same,5440446,43469773,123167195,True,29,False,0.4038461538461538,0.875,1780656164
30,Hoyeg,9993680,43469773,380874838,False,0,True,0.0,0.0,1780656165
31,Hoyeg,5562143,43469773,380874838,False,0,True,0.0,0.0,1780656165
32,Hoyeg,2588383,43469773,380874838,False,0,True,0.0,0.0,1780656165
33,Hoyeg,9749781,43469773,380874838,False,0,True,0.0,0.0,1780656165
34,Hoyeg,6900367,43469773,380874838,False,0,True,0.0,0.0,1780656165
35,Hoyeg,9285822,43469773,380874838,False,0,True,0.0,0.0,1780656165
36,Hoyeg,6874854,43469773,380874838,False,0,True,0.0,0.0,1780656165
37,Hoyeg,2866269,43469773,380874838,False,0,True,0.0,0.0,1780656165
38,Hoyeg,4061125,43469773,380874838,False,0,True,0.0,0.0,1780656165
39,Hoyeg,5440446,43469773,380874838,False,0,True,0.0,0.0,1780656165
40,Daep,9993680,43469773,422020706,False,1000,True,0.5769230769230769,0.75,1780656177
41,Daep,5562143,43469773,422020706,False,1000,True,0.5769230769230769,0.75,1780656177
42,Daep,2588383,43469773,422020706,False,1000,True,0.6153846153846154,0.75,1780656177
43,Daep,9749781,43469773,422020706,False,1000,True,0.5769230769230769,0.75,1780656177
44,Daep,6900367,43469773,422020706,False,1000,True,0.5769230769230769,0.75,1780656177
45,Daep,9285822,43469773,422020706,False,1000,True,0.5769230769230769,0.75,1780656177
46,Daep,6874854,43469773,422020706,False,1000,True,0.5769230769230769,0.75,1780656177
47,Daep,2866269,43469773,422020706,False,1000,True,0.5384615384615384,0.75,1780656177
48,Daep,4061125,43469773,422020706,False,1000,True,0.5769230769230769,0.75,1780656177
49,Daep,5440446,43469773,422020706,False,1000,True,0.6153846153846154,0.6666666666666666,1780656177
50,Craez,9993680,43469773,8595454,False,282,True,0.2980769230769231,0.9130434782608696,1780656383
51,Craez,5562143,43469773,8595454,False,321,True,0.3846153846153846,0.8695652173913043,1780656383
52,Craez,2588383,43469773,8595454,False,358,True,0.4326923076923077,0.8695652173913043,1780656383
53,Craez,9749781,43469773,8595454,False,353,True,0.5384615384615384,0.9130434782608696,1780656383
54,Craez,6900367,43469773,8595454,False,312,True,0.3557692307692308,0.9130434782608696,1780656383
55,Craez,9285822,43469773,8595454,False,288,True,0.0961538461538461,0.782608695652174,1780656383
56,Craez,6874854,43469773,8595454,False,330,True,0.3846153846153846,0.8695652173913043,1780656383
57,Craez,2866269,43469773,8595454,False,209,True,0.0769230769230769,0.6086956521739131,1780656383
58,Craez,4061125,43469773,8595454,False,493,True,0.75,0.9130434782608696,1780656383
59,Craez,5440446,43469773,8595454,False,221,True,0.125,0.7391304347826086,1780656383
60,Ukoj,9993680,43469773,665034709,False,1000,True,0.6153846153846154,1.0,1780656387
61,Ukoj,5562143,43469773,665034709,False,1000,True,0.5384615384615384,1.0,1780656387
62,Ukoj,2588383,43469773,665034709,False,1000,True,0.5384615384615384,1.0,1780656387
63,Ukoj,9749781,43469773,665034709,False,1000,True,0.5384615384615384,1.0,1780656387
64,Ukoj,6900367,43469773,665034709,False,1000,True,0.4615384615384615,0.8333333333333334,1780656387
65,Ukoj,9285822,43469773,665034709,False,1000,True,0.5384615384615384,1.0,1780656387
