,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,Experiment Seed,SGDL Seed,Name,SGDL Hash,Generation Method,Parent 1,Parent 2
0,0.0,0.0,0.0,1780668669,539280130,,Drayab,912517160,Best of Previous Generation,,
1,1.0,1.0,1.0,1780668669,539280130,,Meah,357534665,Best of Previous Generation,,
2,2.0,2.0,2.0,1780668669,539280130,,Yezaz,829642420,Best of Previous Generation,,
3,3.0,3.0,3.0,1780668669,539280130,,Drouz,28669166,Best of Previous Generation,,
4,4.0,4.0,4.0,1780668669,539280130,,Uxa,115508248,Best of Previous Generation,,
5,5.0,5.0,5.0,1780668669,539280130,,Oyaek,786237920,Best of Previous Generation,,
6,6.0,6.0,6.0,1780668669,539280130,,Rema,125956545,Best of Previous Generation,,
7,7.0,7.0,7.0,1780668669,539280130,,Beani,548982522,Best of Previous Generation,,
8,8.0,8.0,8.0,1780668669,539280130,,Emi,604537301,Best of Previous Generation,,
9,9.0,9.0,9.0,1780668669,539280130,,Guqu,94330756,Best of Previous Generation,,
10,10.0,10.0,10.0,1780668669,539280130,,Bruikap,462174399,Best of Previous Generation,,
11,11.0,11.0,11.0,1780668669,539280130,,Baehiw,138336316,Best of Previous Generation,,
12,12.0,12.0,12.0,1780668669,539280130,,Traij,543274150,Best of Previous Generation,,
13,13.0,13.0,13.0,1780668669,539280130,,Braixe,337688718,Best of Previous Generation,,
14,14.0,14.0,14.0,1780668669,539280130,,Kum,743457359,Best of Previous Generation,,
15,15.0,15.0,15.0,1780668669,539280130,,Feda,489412911,Best of Previous Generation,,
16,16.0,16.0,16.0,1780668669,539280130,,Gow,995640518,Best of Previous Generation,,
17,17.0,17.0,17.0,1780668669,539280130,,Beani,548982522,Best of Previous Generation,,
18,18.0,18.0,18.0,1780668669,539280130,,Badad,511119631,Best of Previous Generation,,
19,19.0,19.0,19.0,1780668669,539280130,,Hutiv,866637809,Best of Previous Generation,,
20,20.0,20.0,20.0,1780668669,539280130,,Guqu,94330756,Best of Previous Generation,,
21,21.0,21.0,21.0,1780668669,539280130,,Badad,511119631,Best of Previous Generation,,
22,22.0,22.0,22.0,1780668669,539280130,,Fuz,448567465,Best of Previous Generation,,
23,23.0,23.0,23.0,1780668669,539280130,,Frexok,698587001,Best of Previous Generation,,
24,24.0,24.0,24.0,1780668669,539280130,,Beani,548982522,Best of Previous Generation,,
25,25.0,25.0,,1780668670,895312433,3476355.0,Quj,513009952,Mutation,125956545.0,
26,26.0,26.0,,1780668670,895312433,6829617.0,Cipo,931224782,Mutation,253729876.0,
27,27.0,27.0,,1780668670,895312433,8231159.0,Uduig,371232145,Mutation,511119631.0,
28,28.0,28.0,,1780668670,895312433,7658831.0,Life,513584619,Mutation,357534665.0,
29,29.0,29.0,,1780668670,895312433,4012650.0,Ruidi,242302819,Mutation,448567465.0,
30,30.0,30.0,,1780668670,895312433,6670775.0,Noci,102206917,Mutation,743457359.0,
31,31.0,31.0,,1780668670,895312433,566251.0,Ege,859354964,Mutation,138336316.0,
32,32.0,32.0,,1780668670,895312433,688681.0,Brioguh,240235939,Mutation,984684152.0,
33,33.0,33.0,,1780668670,895312433,6763880.0,Xune,365315280,Mutation,356639933.0,
34,34.0,34.0,,1780668670,895312433,321652.0,Prek,480491337,Mutation,511119631.0,
35,35.0,35.0,,1780668670,895312433,1033208.0,Uloh,846355869,Mutation,511119631.0,
36,36.0,36.0,,1780668670,895312433,8593314.0,Oye,19957353,Mutation,548982522.0,
37,37.0,37.0,,1780668670,895312433,1946951.0,Maehad,235892082,Mutation,511119631.0,
38,38.0,38.0,,1780668670,895312433,9612309.0,Hioje,358484712,Mutation,543274150.0,
39,39.0,39.0,,1780668670,895312433,8202990.0,Eyuim,321908731,Mutation,193948832.0,
40,40.0,40.0,,1780668670,895312433,9276390.0,Eyuim,321908731,Mutation,193948832.0,
41,41.0,41.0,,1780668670,895312433,9080567.0,Kiov,177891679,Mutation,511119631.0,
42,42.0,42.0,,1780668670,895312433,8761394.0,Jew,8581899,Mutation,767262232.0,
43,43.0,43.0,,1780668670,895312433,5231951.0,Ube,542993347,Mutation,604537301.0,
44,44.0,44.0,,1780668670,895312433,4400670.0,Jeaqek,686524547,Mutation,489412911.0,
45,45.0,45.0,,1780668670,895312433,3223758.0,Kefoy,378531608,Mutation,786237920.0,
46,46.0,46.0,,1780668670,895312433,5291499.0,Exais,159294157,Mutation,604537301.0,
47,47.0,47.0,,1780668670,895312433,459383.0,Udoug,207354445,Mutation,489412911.0,
48,48.0,48.0,,1780668670,895312433,9299979.0,Wadaj,508547542,Mutation,462174399.0,
49,49.0,49.0,,1780668670,895312433,7837078.0,Amu,706007768,Mutation,853509209.0,
50,50.0,,,1780668671,602932848,596514643.0,Draegem,984684152,Crossover,984684152.0,866637809.0
51,51.0,,,1780668671,602932848,412452510.0,Uxa,115508248,Crossover,115508248.0,138336316.0
52,52.0,,,1780668671,602932848,765541558.0,Oxu,327175713,Crossover,327175713.0,115508248.0
53,53.0,,,1780668671,602932848,810899577.0,Fuz,448567465,Crossover,448567465.0,919326016.0
54,54.0,,,1780668671,602932848,113317074.0,Adan,591882769,Crossover,489412911.0,998022802.0
