,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,Experiment Seed,SGDL Seed,Name,SGDL Hash,Generation Method,Parent 1,Parent 2
24,24.0,24.0,24.0,1780661070,87722719,,Eveak,866638554,Best of Previous Generation,,
25,25.0,25.0,,1780661071,289833329,4969172.0,Utap,916815802,Mutation,511119631.0,
26,26.0,26.0,,1780661071,289833329,1837908.0,Hacaz,536701186,Mutation,805064712.0,
27,27.0,27.0,,1780661071,289833329,6587382.0,Luic,945730987,Mutation,608826293.0,
28,28.0,28.0,,1780661071,289833329,183191.0,Lokex,827355310,Mutation,511119631.0,
29,29.0,29.0,,1780661071,289833329,6930146.0,Bioha,277814933,Mutation,511119631.0,
30,30.0,30.0,,1780661071,289833329,2674430.0,Utap,916815802,Mutation,511119631.0,
31,31.0,31.0,,1780661071,289833329,9056423.0,Juin,127093811,Mutation,866638554.0,
32,32.0,32.0,,1780661071,289833329,7921340.0,Daefej,525019165,Mutation,291171148.0,
33,33.0,33.0,,1780661071,289833329,3800834.0,Osu,688909198,Mutation,511119631.0,
34,34.0,34.0,,1780661071,289833329,3725075.0,Caz,770009494,Mutation,511119631.0,
35,35.0,35.0,,1780661071,289833329,447764.0,Drioji,702657934,Mutation,29292425.0,
36,36.0,36.0,,1780661071,289833329,4352504.0,Uge,652617614,Mutation,291171148.0,
37,37.0,37.0,,1780661071,289833329,2287431.0,Trepu,853509209,Mutation,584604557.0,
38,38.0,38.0,,1780661071,289833329,2472342.0,Odi,951802306,Mutation,743457359.0,
39,39.0,39.0,,1780661071,289833329,6220013.0,Oxu,37587713,Mutation,511119631.0,
40,40.0,40.0,,1780661071,289833329,487983.0,Brisiw,253729876,Mutation,882324752.0,
41,41.0,41.0,,1780661071,289833329,7159603.0,Cumax,671642546,Mutation,511119631.0,
42,42.0,42.0,,1780661071,289833329,1076582.0,Waiq,622908209,Mutation,805064712.0,
43,43.0,43.0,,1780661071,289833329,4838340.0,Stow,709681182,Mutation,356639933.0,
44,44.0,44.0,,1780661071,289833329,7516063.0,Rek,938625126,Mutation,511119631.0,
45,45.0,45.0,,1780661071,289833329,8876525.0,Opioh,309672765,Mutation,511119631.0,
46,46.0,46.0,,1780661071,289833329,4181950.0,Oxu,327175713,Mutation,743457359.0,
47,47.0,47.0,,1780661071,289833329,2526547.0,Usuy,760692513,Mutation,584604557.0,
48,48.0,48.0,,1780661071,289833329,488713.0,Oxe,148501467,Mutation,524071360.0,
49,49.0,49.0,,1780661071,289833329,5947869.0,Osu,688909198,Mutation,511119631.0,
50,50.0,,,1780661072,182101471,483321544.0,Ibah,193948832,Crossover,193948832.0,995400624.0
51,51.0,,,1780661072,182101471,770356615.0,Frexok,698587001,Crossover,354376878.0,709529870.0
52,52.0,,,1780661072,182101471,917814707.0,Ibah,193948832,Crossover,193948832.0,709529870.0
53,53.0,,,1780661072,182101471,377511817.0,Gow,995640518,Crossover,995640518.0,882324752.0
54,54.0,,,1780661072,182101471,939188037.0,Kum,743457359,Crossover,743457359.0,866638554.0
55,55.0,,,1780661072,182101471,689110325.0,Egag,965564037,Crossover,511119631.0,511119631.0
56,56.0,,,1780661072,182101471,167984132.0,Uxa,115508248,Crossover,827355310.0,866638554.0
57,57.0,,,1780661072,182101471,409071194.0,Ova,29292425,Crossover,29292425.0,882324752.0
58,58.0,,,1780661072,182101471,674170607.0,Fruiv,882324752,Crossover,882324752.0,511119631.0
59,59.0,,,1780661072,182101471,686111667.0,Ecez,805064712,Crossover,805064712.0,580176233.0
60,60.0,,,1780661072,182101471,910181210.0,Eveak,866638554,Crossover,866638554.0,511119631.0
61,61.0,,,1780661072,182101471,199441590.0,Eru,741360780,Crossover,805064712.0,995640518.0
62,62.0,,,1780661072,182101471,518666962.0,Ecez,805064712,Crossover,805064712.0,584604557.0
63,63.0,,,1780661072,182101471,616349095.0,Beani,548982522,Crossover,743457359.0,916815802.0
64,64.0,,,1780661072,182101471,109219021.0,Steye,608826293,Crossover,608826293.0,291171148.0
65,65.0,,,1780661072,182101471,875100157.0,Guqu,94330756,Crossover,94330756.0,354376878.0
66,66.0,,,1780661072,182101471,937731078.0,Ecez,805064712,Crossover,805064712.0,524071360.0
67,67.0,,,1780661072,182101471,705205974.0,Cruso,853939095,Crossover,511119631.0,709529870.0
68,68.0,,,1780661072,182101471,118638290.0,Badad,511119631,Crossover,511119631.0,584604557.0
69,69.0,,,1780661072,182101471,849349627.0,Ecez,805064712,Crossover,805064712.0,94330756.0
70,70.0,,,1780661072,182101471,970562301.0,Keabi,148322162,Crossover,511119631.0,580176233.0
71,71.0,,,1780661072,182101471,268974813.0,Abeag,264565497,Crossover,193948832.0,882324752.0
72,72.0,,,1780661072,182101471,495547309.0,Draegem,984684152,Crossover,995640518.0,511119631.0
73,73.0,,,1780661072,182101471,522412045.0,Lokex,827355310,Crossover,827355310.0,511119631.0
74,74.0,,,1780661072,182101471,106618690.0,Aluv,708259049,Crossover,291171148.0,94330756.0
75,,,,1780661073,979969470,758175136.0,Troqu,920415999,Random,,
76,,,,1780661073,979969470,129939650.0,Drep,702955538,Random,,
77,,,,1780661073,979969470,335467775.0,Suiz,482335160,Random,,
78,,,,1780661073,979969470,725354910.0,Braigo,946191378,Random,,
79,,,,1780661073,979969470,202460034.0,Asous,932530320,Random,,
80,,,,1780661073,979969470,850116340.0,Oga,359762382,Random,,
81,,,,1780661073,979969470,691744300.0,Luv,978457695,Random,,
82,,,,1780661073,979969470,983158433.0,Zeabe,201592314,Random,,
83,,,,1780661073,979969470,133139843.0,Vov,837404584,Random,,
84,,,,1780661073,979969470,145565936.0,Ogail,456511484,Random,,
85,,,,1780661073,979969470,873408277.0,Alil,306771903,Random,,
86,,,,1780661073,979969470,741887509.0,Trael,278833743,Random,,
87,,,,1780661073,979969470,820102466.0,Daehiv,567299024,Random,,
88,,,,1780661073,979969470,711737373.0,Stug,963769297,Random,,
89,,,,1780661073,979969470,302197584.0,Craqec,608464759,Random,,
90,,,,1780661073,979969470,899441205.0,Oru,269164733,Random,,
91,,,,1780661073,979969470,301635870.0,Poc,430147769,Random,,
92,,,,1780661073,979969470,662088284.0,Huidav,922922550,Random,,
93,,,,1780661073,979969470,393262558.0,Kileb,517220956,Random,,
94,,,,1780661073,979969470,538185445.0,Wuidah,570884628,Random,,
95,,,,1780661073,979969470,426153425.0,Ceap,335879526,Random,,
96,,,,1780661073,979969470,630251714.0,Dur,506465336,Random,,
97,,,,1780661073,979969470,868600116.0,Xaq,926660984,Random,,
98,,,,1780661073,979969470,515340200.0,Ize,746648586,Random,,
99,,,,1780661073,979969470,396854196.0,Ruqa,202416826,Random,,
