,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,Experiment Seed,SGDL Seed,Name,SGDL Hash,Generation Method,Parent 1,Parent 2
0,0.0,0.0,0.0,1780659031,44307687,,Grirut,363809450,Best of Previous Generation,,
1,1.0,1.0,1.0,1780659031,44307687,,Sipov,373728272,Best of Previous Generation,,
2,2.0,2.0,2.0,1780659031,44307687,,Badad,511119631,Best of Previous Generation,,
3,3.0,3.0,3.0,1780659031,44307687,,Ecez,805064712,Best of Previous Generation,,
4,4.0,4.0,4.0,1780659031,44307687,,Gravoc,291171148,Best of Previous Generation,,
5,5.0,5.0,5.0,1780659031,44307687,,Ela,774098291,Best of Previous Generation,,
6,6.0,6.0,6.0,1780659031,44307687,,Badad,511119631,Best of Previous Generation,,
7,7.0,7.0,7.0,1780659031,44307687,,Craijid,616749234,Best of Previous Generation,,
8,8.0,8.0,8.0,1780659031,44307687,,Utap,916815802,Best of Previous Generation,,
9,9.0,9.0,9.0,1780659031,44307687,,Ela,774098291,Best of Previous Generation,,
10,10.0,10.0,10.0,1780659031,44307687,,Carud,493155274,Best of Previous Generation,,
11,11.0,11.0,11.0,1780659031,44307687,,Asac,111046842,Best of Previous Generation,,
12,12.0,12.0,12.0,1780659031,44307687,,Craijid,616749234,Best of Previous Generation,,
13,13.0,13.0,13.0,1780659031,44307687,,Craijid,616749234,Best of Previous Generation,,
14,14.0,14.0,14.0,1780659031,44307687,,Ayic,887569536,Best of Previous Generation,,
15,15.0,15.0,15.0,1780659031,44307687,,Guqu,94330756,Best of Previous Generation,,
16,16.0,16.0,16.0,1780659031,44307687,,Ela,774098291,Best of Previous Generation,,
17,17.0,17.0,17.0,1780659031,44307687,,Craijid,616749234,Best of Previous Generation,,
18,18.0,18.0,18.0,1780659031,44307687,,Diojo,995400624,Best of Previous Generation,,
19,19.0,19.0,19.0,1780659031,44307687,,Kuido,354376878,Best of Previous Generation,,
20,20.0,20.0,20.0,1780659031,44307687,,Eveak,866638554,Best of Previous Generation,,
21,21.0,21.0,21.0,1780659031,44307687,,Ela,774098291,Best of Previous Generation,,
22,22.0,22.0,22.0,1780659031,44307687,,Badad,511119631,Best of Previous Generation,,
23,23.0,23.0,23.0,1780659031,44307687,,Osi,274944713,Best of Previous Generation,,
24,24.0,24.0,24.0,1780659031,44307687,,Badad,511119631,Best of Previous Generation,,
25,25.0,25.0,,1780659032,647041925,272808.0,Atead,584604557,Mutation,511119631.0,
26,26.0,26.0,,1780659032,647041925,6922775.0,Odi,951802306,Mutation,743457359.0,
27,27.0,27.0,,1780659032,647041925,5475474.0,Ivi,488793119,Mutation,511119631.0,
28,28.0,28.0,,1780659032,647041925,3482610.0,Opi,51416092,Mutation,580176233.0,
29,29.0,29.0,,1780659032,647041925,2037653.0,Fruiv,882324752,Mutation,291171148.0,
30,30.0,30.0,,1780659032,647041925,84495.0,Eyioq,739584081,Mutation,995400624.0,
31,31.0,31.0,,1780659032,647041925,7379824.0,Yaes,358114533,Mutation,291171148.0,
32,32.0,32.0,,1780659032,647041925,5599122.0,Uneap,356639933,Mutation,995400624.0,
33,33.0,33.0,,1780659032,647041925,2992937.0,Nuv,199098986,Mutation,805064712.0,
34,34.0,34.0,,1780659032,647041925,5984572.0,Ibah,193948832,Mutation,354376878.0,
35,35.0,35.0,,1780659032,647041925,8593196.0,Lokex,827355310,Mutation,511119631.0,
36,36.0,36.0,,1780659032,647041925,4109027.0,Zioqo,776391152,Mutation,805064712.0,
37,37.0,37.0,,1780659032,647041925,5561693.0,Steye,608826293,Mutation,111046842.0,
38,38.0,38.0,,1780659032,647041925,8720513.0,Gaetu,52068717,Mutation,774098291.0,
39,39.0,39.0,,1780659032,647041925,6968358.0,Jiqu,663174377,Mutation,493155274.0,
40,40.0,40.0,,1780659032,647041925,5071103.0,Ujaz,622454287,Mutation,616749234.0,
41,41.0,41.0,,1780659032,647041925,406098.0,Gow,995640518,Mutation,511119631.0,
42,42.0,42.0,,1780659032,647041925,2273690.0,Agouy,801801606,Mutation,94330756.0,
43,43.0,43.0,,1780659032,647041925,4871023.0,Lidaq,191198743,Mutation,511119631.0,
44,44.0,44.0,,1780659032,647041925,7433472.0,Dios,966442820,Mutation,354376878.0,
45,45.0,45.0,,1780659032,647041925,997750.0,Cid,933615041,Mutation,274944713.0,
46,46.0,46.0,,1780659032,647041925,228504.0,Vuiba,92775020,Mutation,193948832.0,
47,47.0,47.0,,1780659032,647041925,6774292.0,Teda,511713460,Mutation,774098291.0,
48,48.0,48.0,,1780659032,647041925,3738698.0,Ihioq,124508812,Mutation,916815802.0,
49,49.0,49.0,,1780659032,647041925,9766790.0,Ova,29292425,Mutation,774098291.0,
50,50.0,,,1780659033,506674527,865908035.0,Kum,743457359,Crossover,743457359.0,511119631.0
51,51.0,,,1780659033,506674527,219239567.0,Ela,774098291,Crossover,774098291.0,774098291.0
52,52.0,,,1780659033,506674527,983637733.0,Ela,774098291,Crossover,774098291.0,616749234.0
53,53.0,,,1780659033,506674527,471769514.0,Ecez,805064712,Crossover,805064712.0,616749234.0
54,54.0,,,1780659033,506674527,567019358.0,Badad,511119631,Crossover,511119631.0,995400624.0
55,55.0,,,1780659033,506674527,486479388.0,Qume,524071360,Crossover,511119631.0,743457359.0
56,56.0,,,1780659033,506674527,219009664.0,Ice,353193180,Crossover,866638554.0,743457359.0
57,57.0,,,1780659033,506674527,475111547.0,Sipov,373728272,Crossover,373728272.0,511119631.0
58,58.0,,,1780659033,506674527,759647605.0,Draizit,747310820,Crossover,616749234.0,363809450.0
59,59.0,,,1780659033,506674527,487864175.0,Badad,511119631,Crossover,511119631.0,774098291.0
60,60.0,,,1780659033,506674527,302757696.0,Carud,493155274,Crossover,493155274.0,774098291.0
61,61.0,,,1780659033,506674527,357364344.0,Brovo,323742464,Crossover,291171148.0,94330756.0
62,62.0,,,1780659033,506674527,48440436.0,Ela,774098291,Crossover,774098291.0,774098291.0
63,63.0,,,1780659033,506674527,105043380.0,Kum,743457359,Crossover,743457359.0,616749234.0
