Unnamed: 0,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Gruiyar,2444976,955892128,736622568,False,1000,True,0.0961538461538461,0.217391304347826,1780654598
1,Gruiyar,4765312,955892128,736622568,False,1000,True,0.0961538461538461,0.217391304347826,1780654598
2,Gruiyar,881442,955892128,736622568,False,1000,True,0.1057692307692307,0.2608695652173913,1780654598
3,Gruiyar,2027718,955892128,736622568,False,1000,True,0.0961538461538461,0.217391304347826,1780654598
4,Gruiyar,8651893,955892128,736622568,False,1000,True,0.0961538461538461,0.217391304347826,1780654598
5,Gruiyar,5999948,955892128,736622568,False,1000,True,0.1057692307692307,0.2608695652173913,1780654598
6,Gruiyar,9884479,955892128,736622568,False,1000,True,0.0769230769230769,0.217391304347826,1780654598
7,Gruiyar,8118784,955892128,736622568,False,1000,True,0.0961538461538461,0.217391304347826,1780654598
8,Gruiyar,8305939,955892128,736622568,False,1000,True,0.1057692307692307,0.2608695652173913,1780654598
9,Gruiyar,6844897,955892128,736622568,False,1000,True,0.0961538461538461,0.217391304347826,1780654598
10,Abuil,2444976,955892128,673726427,False,0,True,0.0,0.0,1780654599
11,Abuil,4765312,955892128,673726427,False,0,True,0.0,0.0,1780654599
12,Abuil,881442,955892128,673726427,False,0,True,0.0,0.0,1780654599
13,Abuil,2027718,955892128,673726427,False,0,True,0.0,0.0,1780654599
14,Abuil,8651893,955892128,673726427,False,0,True,0.0,0.0,1780654599
15,Abuil,5999948,955892128,673726427,False,0,True,0.0,0.0,1780654599
16,Abuil,9884479,955892128,673726427,False,0,True,0.0,0.0,1780654599
17,Abuil,8118784,955892128,673726427,False,0,True,0.0,0.0,1780654599
18,Abuil,8305939,955892128,673726427,False,0,True,0.0,0.0,1780654599
19,Abuil,6844897,955892128,673726427,False,0,True,0.0,0.0,1780654599
20,Dreanu,2444976,955892128,434741145,False,322,True,0.5192307692307693,0.9130434782608696,1780654798
21,Dreanu,4765312,955892128,434741145,False,304,True,0.3557692307692308,0.8695652173913043,1780654798
22,Dreanu,881442,955892128,434741145,False,235,True,0.1923076923076923,0.8260869565217391,1780654798
23,Dreanu,2027718,955892128,434741145,False,280,True,0.1346153846153846,0.8260869565217391,1780654798
24,Dreanu,8651893,955892128,434741145,True,447,False,0.9423076923076924,0.9565217391304348,1780654798
25,Dreanu,5999948,955892128,434741145,False,263,True,0.1346153846153846,0.7391304347826086,1780654798
26,Dreanu,9884479,955892128,434741145,False,287,True,0.3076923076923077,0.8695652173913043,1780654798
27,Dreanu,8118784,955892128,434741145,False,300,True,0.4230769230769231,0.9130434782608696,1780654798
28,Dreanu,8305939,955892128,434741145,False,308,True,0.3653846153846153,0.9130434782608696,1780654798
29,Dreanu,6844897,955892128,434741145,False,309,True,0.3942307692307692,0.9130434782608696,1780654798
30,Biodas,2444976,955892128,474028921,False,518,True,0.4038461538461538,0.8571428571428571,1780654999
31,Biodas,4765312,955892128,474028921,False,609,True,0.3653846153846153,0.8571428571428571,1780654999
32,Biodas,881442,955892128,474028921,False,979,True,0.2884615384615384,1.0,1780654999
33,Biodas,2027718,955892128,474028921,False,671,True,0.3269230769230769,1.0,1780654999
34,Biodas,8651893,955892128,474028921,False,1000,True,0.173076923076923,1.0,1780654999
35,Biodas,5999948,955892128,474028921,False,454,True,0.4423076923076923,0.8571428571428571,1780654999
36,Biodas,9884479,955892128,474028921,False,505,True,0.4038461538461538,1.0,1780654999
37,Biodas,8118784,955892128,474028921,False,1000,True,0.2115384615384615,1.0,1780654999
38,Biodas,8305939,955892128,474028921,False,652,True,0.2692307692307692,1.0,1780654999
39,Biodas,6844897,955892128,474028921,False,498,True,0.3846153846153846,0.8571428571428571,1780654999
40,Taeyol,2444976,955892128,613287065,False,198,True,0.0,0.0,1780655011
41,Taeyol,4765312,955892128,613287065,False,102,True,0.0,0.0,1780655011
42,Taeyol,881442,955892128,613287065,False,32,True,0.0,0.0,1780655011
43,Taeyol,2027718,955892128,613287065,False,182,True,0.0,0.0,1780655011
44,Taeyol,8651893,955892128,613287065,False,19,True,0.0,0.0,1780655011
45,Taeyol,5999948,955892128,613287065,False,0,True,0.0,0.0,1780655011
46,Taeyol,9884479,955892128,613287065,False,0,True,0.0,0.0,1780655011
47,Taeyol,8118784,955892128,613287065,False,0,True,0.0,0.0,1780655011
48,Taeyol,8305939,955892128,613287065,False,0,True,0.0,0.0,1780655011
49,Taeyol,6844897,955892128,613287065,False,1000,True,0.0961538461538461,0.3333333333333333,1780655011
50,Epi,2444976,955892128,875474974,False,9,True,0.0576923076923076,0.4814814814814814,1780655233
51,Epi,4765312,955892128,875474974,False,10,True,0.0913461538461538,0.4444444444444444,1780655233
52,Epi,881442,955892128,875474974,False,10,True,0.0865384615384615,0.4814814814814814,1780655233
53,Epi,2027718,955892128,875474974,False,9,True,0.0721153846153846,0.5185185185185185,1780655233
54,Epi,8651893,955892128,875474974,False,10,True,0.0913461538461538,0.5925925925925926,1780655233
55,Epi,5999948,955892128,875474974,False,8,True,0.0673076923076923,0.3333333333333333,1780655233
56,Epi,9884479,955892128,875474974,False,10,True,0.0576923076923076,0.5185185185185185,1780655233
57,Epi,8118784,955892128,875474974,False,10,True,0.0913461538461538,0.4814814814814814,1780655233
58,Epi,8305939,955892128,875474974,False,9,True,0.0625,0.4444444444444444,1780655233
59,Epi,6844897,955892128,875474974,False,10,True,0.0769230769230769,0.4814814814814814,1780655233
60,Eka,2444976,955892128,750585243,False,0,True,0.0,0.0,1780655235
61,Eka,4765312,955892128,750585243,False,1,True,0.0,0.0,1780655235
62,Eka,881442,955892128,750585243,False,0,True,0.0,0.0,1780655235
63,Eka,2027718,955892128,750585243,False,0,True,0.0,0.0,1780655235
64,Eka,8651893,955892128,750585243,False,0,True,0.0,0.0,1780655235
65,Eka,5999948,955892128,750585243,False,0,True,0.0,0.0,1780655235
66,Eka,9884479,955892128,750585243,False,0,True,0.0,0.0,1780655235
67,Eka,8118784,955892128,750585243,False,1,True,0.0,0.0,1780655235
68,Eka,8305939,955892128,750585243,False,0,True,0.0,0.0,1780655235
69,Eka,6844897,955892128,750585243,False,0,True,0.0,0.0,1780655235
70,Uru,2444976,955892128,797921106,False,1000,True,0.8076923076923077,1.0,1780655385
71,Uru,4765312,955892128,797921106,False,1000,True,0.7307692307692307,0.9,1780655385
72,Uru,881442,955892128,797921106,False,1000,True,0.6346153846153846,1.0,1780655385
73,Uru,2027718,955892128,797921106,False,1000,True,0.6346153846153846,1.0,1780655385
74,Uru,8651893,955892128,797921106,False,1000,True,0.5961538461538461,0.9,1780655385
75,Uru,5999948,955892128,797921106,False,1000,True,0.5961538461538461,0.9,1780655385
76,Uru,9884479,955892128,797921106,False,1000,True,0.7115384615384616,0.9,1780655385
77,Uru,8118784,955892128,797921106,False,1000,True,0.3269230769230769,0.9,1780655385
78,Uru,8305939,955892128,797921106,False,876,True,0.7692307692307693,1.0,1780655385
79,Uru,6844897,955892128,797921106,False,1000,True,0.6346153846153846,0.9,1780655385
80,Ela,2444976,955892128,774098291,True,569,False,0.9326923076923076,0.8695652173913043,1780655572
81,Ela,4765312,955892128,774098291,False,440,True,0.5961538461538461,0.8695652173913043,1780655572
82,Ela,881442,955892128,774098291,False,325,True,0.5,0.8260869565217391,1780655572
83,Ela,2027718,955892128,774098291,False,496,True,0.5673076923076923,0.8695652173913043,1780655572
84,Ela,8651893,955892128,774098291,True,292,False,0.9326923076923076,0.8695652173913043,1780655572
85,Ela,5999948,955892128,774098291,False,394,True,0.2211538461538461,0.8260869565217391,1780655572
86,Ela,9884479,955892128,774098291,False,512,True,0.5480769230769231,0.8695652173913043,1780655572
87,Ela,8118784,955892128,774098291,False,618,True,0.6538461538461539,0.782608695652174,1780655572
88,Ela,8305939,955892128,774098291,False,395,True,0.4807692307692308,0.8695652173913043,1780655572
89,Ela,6844897,955892128,774098291,True,487,False,0.9326923076923076,0.8695652173913043,1780655572
90,Ojeal,2444976,955892128,327754308,False,43,True,0.0,0.0,1780655576
91,Ojeal,4765312,955892128,327754308,False,43,True,0.0,0.0,1780655576
92,Ojeal,881442,955892128,327754308,False,43,True,0.0,0.0,1780655576
93,Ojeal,2027718,955892128,327754308,False,43,True,0.0,0.0,1780655576
94,Ojeal,8651893,955892128,327754308,False,43,True,0.0,0.0,1780655576
95,Ojeal,5999948,955892128,327754308,False,43,True,0.0,0.0,1780655576
96,Ojeal,9884479,955892128,327754308,False,43,True,0.0,0.0,1780655576
97,Ojeal,8118784,955892128,327754308,False,43,True,0.0,0.0,1780655576
98,Ojeal,8305939,955892128,327754308,False,43,True,0.0,0.0,1780655576
99,Ojeal,6844897,955892128,327754308,False,43,True,0.0,0.0,1780655576
100,Guimar,2444976,955892128,641582106,False,48,True,0.0,0.0,1780655584
101,Guimar,4765312,955892128,641582106,False,48,True,0.0,0.0,1780655584
102,Guimar,881442,955892128,641582106,False,48,True,0.0,0.0,1780655584
103,Guimar,2027718,955892128,641582106,False,48,True,0.0,0.0,1780655584
104,Guimar,8651893,955892128,641582106,False,48,True,0.0,0.0,1780655584
105,Guimar,5999948,955892128,641582106,False,48,True,0.0,0.0,1780655584
106,Guimar,9884479,955892128,641582106,False,48,True,0.0,0.0,1780655584
107,Guimar,8118784,955892128,641582106,False,48,True,0.0,0.0,1780655584
108,Guimar,8305939,955892128,641582106,False,48,True,0.0,0.0,1780655584
109,Guimar,6844897,955892128,641582106,False,48,True,0.0,0.0,1780655584
110,Xaivah,2444976,955892128,930773274,False,0,True,0.0,0.0,1780655593
111,Xaivah,4765312,955892128,930773274,False,4,True,0.0,0.0,1780655593
112,Xaivah,881442,955892128,930773274,False,0,True,0.0,0.0,1780655593
113,Xaivah,2027718,955892128,930773274,False,0,True,0.0,0.0,1780655593
114,Xaivah,8651893,955892128,930773274,False,0,True,0.0,0.0,1780655593
115,Xaivah,5999948,955892128,930773274,False,0,True,0.0,0.0,1780655593
116,Xaivah,9884479,955892128,930773274,False,0,True,0.0,0.0,1780655593
117,Xaivah,8118784,955892128,930773274,False,0,True,0.0,0.0,1780655593
118,Xaivah,8305939,955892128,930773274,False,0,True,0.0,0.0,1780655593
119,Xaivah,6844897,955892128,930773274,False,0,True,0.0,0.0,1780655593
0,Api,2444976,955892128,850001456,False,0,True,0.0,0.0,1780654589
1,Api,4765312,955892128,850001456,False,0,True,0.0,0.0,1780654589
2,Api,881442,955892128,850001456,False,0,True,0.0,0.0,1780654589
3,Api,2027718,955892128,850001456,False,0,True,0.0,0.0,1780654589
4,Api,8651893,955892128,850001456,False,0,True,0.0,0.0,1780654589
5,Api,5999948,955892128,850001456,False,0,True,0.0,0.0,1780654589
6,Api,9884479,955892128,850001456,False,0,True,0.0,0.0,1780654589
7,Api,8118784,955892128,850001456,False,0,True,0.0,0.0,1780654589
8,Api,8305939,955892128,850001456,False,0,True,0.0,0.0,1780654589
9,Api,6844897,955892128,850001456,False,0,True,0.0,0.0,1780654589
10,Rogi,2444976,955892128,262274166,False,0,True,0.0,0.0,1780654590
11,Rogi,4765312,955892128,262274166,False,0,True,0.0,0.0,1780654590
12,Rogi,881442,955892128,262274166,False,0,True,0.0,0.0,1780654590
13,Rogi,2027718,955892128,262274166,False,0,True,0.0,0.0,1780654590
14,Rogi,8651893,955892128,262274166,False,0,True,0.0,0.0,1780654590
15,Rogi,5999948,955892128,262274166,False,0,True,0.0,0.0,1780654590
16,Rogi,9884479,955892128,262274166,False,0,True,0.0,0.0,1780654590
17,Rogi,8118784,955892128,262274166,False,0,True,0.0,0.0,1780654590
