,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Badad,5681596,548977048,511119631,True,294,False,0.9326923076923077,0.8695652173913043,1780657710
1,Badad,9642075,548977048,511119631,True,529,False,0.9423076923076923,0.9130434782608695,1780657710
2,Badad,4237273,548977048,511119631,True,328,False,0.9326923076923077,0.9130434782608695,1780657710
3,Badad,1356926,548977048,511119631,True,386,False,0.9615384615384616,0.9130434782608695,1780657710
4,Badad,3717672,548977048,511119631,True,254,False,0.9326923076923077,0.8695652173913043,1780657710
5,Badad,5117478,548977048,511119631,False,1000,True,0.9134615384615384,0.8695652173913043,1780657710
6,Badad,6779953,548977048,511119631,True,175,False,0.9326923076923077,0.8695652173913043,1780657710
7,Badad,5643570,548977048,511119631,True,226,False,0.9326923076923077,0.8695652173913043,1780657710
8,Badad,5880393,548977048,511119631,True,301,False,0.9326923076923077,0.8695652173913043,1780657710
9,Badad,1517936,548977048,511119631,True,270,False,0.9326923076923077,0.8695652173913043,1780657710
10,Taiku,5681596,548977048,407177869,True,294,False,0.9326923076923077,0.8695652173913043,1780657770
11,Taiku,9642075,548977048,407177869,True,454,False,0.9423076923076923,0.9130434782608695,1780657770
12,Taiku,4237273,548977048,407177869,True,328,False,0.9326923076923077,0.9130434782608695,1780657770
13,Taiku,1356926,548977048,407177869,True,202,False,0.9326923076923077,0.8695652173913043,1780657770
14,Taiku,3717672,548977048,407177869,True,254,False,0.9326923076923077,0.8695652173913043,1780657770
15,Taiku,5117478,548977048,407177869,False,1000,True,0.9134615384615384,0.8695652173913043,1780657770
16,Taiku,6779953,548977048,407177869,True,175,False,0.9326923076923077,0.8695652173913043,1780657770
17,Taiku,5643570,548977048,407177869,True,215,False,0.9326923076923077,0.8695652173913043,1780657770
18,Taiku,5880393,548977048,407177869,True,155,False,0.9326923076923077,0.8695652173913043,1780657770
19,Taiku,1517936,548977048,407177869,True,270,False,0.9326923076923077,0.8695652173913043,1780657770
20,Ecez,5681596,548977048,805064712,True,552,False,0.9326923076923077,0.8695652173913043,1780657941
21,Ecez,9642075,548977048,805064712,True,481,False,0.9423076923076923,0.9130434782608695,1780657941
22,Ecez,4237273,548977048,805064712,False,627,True,0.5961538461538461,0.8260869565217391,1780657941
23,Ecez,1356926,548977048,805064712,False,509,True,0.6634615384615384,0.8695652173913043,1780657941
24,Ecez,3717672,548977048,805064712,False,525,True,0.25,0.8695652173913043,1780657941
25,Ecez,5117478,548977048,805064712,True,729,False,0.9711538461538461,0.9130434782608695,1780657941
26,Ecez,6779953,548977048,805064712,False,782,True,0.8173076923076923,0.8695652173913043,1780657941
27,Ecez,5643570,548977048,805064712,False,445,True,0.33653846153846156,0.8260869565217391,1780657941
28,Ecez,5880393,548977048,805064712,False,513,True,0.20192307692307693,0.782608695652174,1780657941
29,Ecez,1517936,548977048,805064712,False,769,True,0.5961538461538461,0.8260869565217391,1780657941
30,Aka,5681596,548977048,862903690,True,552,False,0.9326923076923077,0.8695652173913043,1780658108
31,Aka,9642075,548977048,862903690,True,319,False,0.8076923076923077,0.9130434782608695,1780658108
32,Aka,4237273,548977048,862903690,False,621,True,0.5961538461538461,0.8260869565217391,1780658108
33,Aka,1356926,548977048,862903690,False,507,True,0.6538461538461539,0.8695652173913043,1780658108
34,Aka,3717672,548977048,862903690,False,527,True,0.25,0.8695652173913043,1780658108
35,Aka,5117478,548977048,862903690,True,428,False,0.8173076923076923,0.9130434782608695,1780658108
36,Aka,6779953,548977048,862903690,False,783,True,0.8076923076923077,0.8695652173913043,1780658108
37,Aka,5643570,548977048,862903690,False,443,True,0.33653846153846156,0.8260869565217391,1780658108
38,Aka,5880393,548977048,862903690,False,517,True,0.22115384615384615,0.782608695652174,1780658108
39,Aka,1517936,548977048,862903690,False,776,True,0.6153846153846154,0.8260869565217391,1780658108
40,Ecez,5681596,548977048,805064712,True,552,False,0.9326923076923077,0.8695652173913043,1780658279
41,Ecez,9642075,548977048,805064712,True,481,False,0.9423076923076923,0.9130434782608695,1780658279
42,Ecez,4237273,548977048,805064712,False,616,True,0.5865384615384616,0.8260869565217391,1780658279
43,Ecez,1356926,548977048,805064712,False,508,True,0.6634615384615384,0.8695652173913043,1780658279
44,Ecez,3717672,548977048,805064712,False,528,True,0.25,0.8695652173913043,1780658279
45,Ecez,5117478,548977048,805064712,True,729,False,0.9711538461538461,0.9130434782608695,1780658279
46,Ecez,6779953,548977048,805064712,False,779,True,0.8173076923076923,0.8695652173913043,1780658279
47,Ecez,5643570,548977048,805064712,False,444,True,0.33653846153846156,0.8260869565217391,1780658279
48,Ecez,5880393,548977048,805064712,False,518,True,0.22115384615384615,0.782608695652174,1780658279
49,Ecez,1517936,548977048,805064712,False,777,True,0.6153846153846154,0.8260869565217391,1780658279
50,Axa,5681596,548977048,869639173,False,481,True,0.4230769230769231,0.7777777777777778,1780658481
51,Axa,9642075,548977048,869639173,False,392,True,0.5769230769230769,0.7777777777777778,1780658481
52,Axa,4237273,548977048,869639173,False,439,True,0.5,0.8888888888888888,1780658481
53,Axa,1356926,548977048,869639173,False,387,True,0.5961538461538461,0.7777777777777778,1780658481
54,Axa,3717672,548977048,869639173,False,551,True,0.46153846153846156,0.7777777777777778,1780658481
55,Axa,5117478,548977048,869639173,False,323,True,0.6153846153846154,0.8888888888888888,1780658481
56,Axa,6779953,548977048,869639173,False,503,True,0.46153846153846156,0.7777777777777778,1780658481
57,Axa,5643570,548977048,869639173,False,442,True,0.46153846153846156,0.7777777777777778,1780658481
58,Axa,5880393,548977048,869639173,False,415,True,0.5769230769230769,0.7777777777777778,1780658481
59,Axa,1517936,548977048,869639173,False,458,True,0.36538461538461536,0.7777777777777778,1780658481
60,Nep,5681596,548977048,49331905,False,1000,True,0.5384615384615384,1.0,1780658483
61,Nep,9642075,548977048,49331905,False,1000,True,0.5,1.0,1780658483
62,Nep,4237273,548977048,49331905,False,1000,True,0.5384615384615384,1.0,1780658483
63,Nep,1356926,548977048,49331905,False,1000,True,0.5384615384615384,1.0,1780658483
64,Nep,3717672,548977048,49331905,False,1000,True,0.46153846153846156,1.0,1780658483
65,Nep,5117478,548977048,49331905,False,1000,True,0.6346153846153846,1.0,1780658483
66,Nep,6779953,548977048,49331905,False,1000,True,0.5576923076923077,1.0,1780658483
67,Nep,5643570,548977048,49331905,False,1000,True,0.5576923076923077,1.0,1780658483
68,Nep,5880393,548977048,49331905,False,1000,True,0.5,1.0,1780658483
69,Nep,1517936,548977048,49331905,False,1000,True,0.6153846153846154,1.0,1780658483
70,Carud,5681596,548977048,493155274,True,211,False,0.9423076923076923,0.9565217391304348,1780658670
71,Carud,9642075,548977048,493155274,False,615,True,0.75,0.9130434782608695,1780658670
72,Carud,4237273,548977048,493155274,False,485,True,0.46153846153846156,0.9130434782608695,1780658670
73,Carud,1356926,548977048,493155274,False,425,True,0.40384615384615385,0.9130434782608695,1780658670
74,Carud,3717672,548977048,493155274,False,585,True,0.18269230769230768,0.7391304347826086,1780658670
75,Carud,5117478,548977048,493155274,False,471,True,0.7019230769230769,0.9130434782608695,1780658670
76,Carud,6779953,548977048,493155274,False,430,True,0.47115384615384615,0.9130434782608695,1780658670
77,Carud,5643570,548977048,493155274,False,462,True,0.15384615384615385,0.782608695652174,1780658670
78,Carud,5880393,548977048,493155274,False,326,True,0.08653846153846154,0.6521739130434783,1780658670
79,Carud,1517936,548977048,493155274,False,610,True,0.6153846153846154,0.9130434782608695,1780658670
80,Fifo,5681596,548977048,56977149,False,1000,True,0.5192307692307693,0.5333333333333333,1780658672
