,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Dube,5681596,548977048,7626229,False,0,True,0.0,0.0,1780657643
1,Dube,9642075,548977048,7626229,False,0,True,0.0,0.0,1780657643
2,Dube,4237273,548977048,7626229,False,0,True,0.0,0.0,1780657643
3,Dube,1356926,548977048,7626229,False,0,True,0.0,0.0,1780657643
4,Dube,3717672,548977048,7626229,False,0,True,0.0,0.0,1780657643
5,Dube,5117478,548977048,7626229,False,0,True,0.0,0.0,1780657643
6,Dube,6779953,548977048,7626229,False,0,True,0.0,0.0,1780657643
7,Dube,5643570,548977048,7626229,False,0,True,0.0,0.0,1780657643
8,Dube,5880393,548977048,7626229,False,0,True,0.0,0.0,1780657643
9,Dube,1517936,548977048,7626229,False,0,True,0.0,0.0,1780657643
10,Frap,5681596,548977048,597733049,False,370,True,0.5,0.8888888888888888,1780657844
11,Frap,9642075,548977048,597733049,False,660,True,0.36538461538461536,0.8888888888888888,1780657844
12,Frap,4237273,548977048,597733049,False,951,True,0.34615384615384615,0.7777777777777778,1780657844
13,Frap,1356926,548977048,597733049,False,705,True,0.38461538461538464,0.8888888888888888,1780657844
14,Frap,3717672,548977048,597733049,False,457,True,0.34615384615384615,0.8888888888888888,1780657844
15,Frap,5117478,548977048,597733049,False,1000,True,0.21153846153846154,0.7777777777777778,1780657844
16,Frap,6779953,548977048,597733049,False,511,True,0.36538461538461536,0.8888888888888888,1780657844
17,Frap,5643570,548977048,597733049,False,588,True,0.36538461538461536,0.8888888888888888,1780657844
18,Frap,5880393,548977048,597733049,False,467,True,0.5384615384615384,0.8888888888888888,1780657844
19,Frap,1517936,548977048,597733049,False,727,True,0.3269230769230769,0.8888888888888888,1780657844
20,Sipov,5681596,548977048,373728272,True,388,False,0.9326923076923077,0.9130434782608695,1780658041
21,Sipov,9642075,548977048,373728272,False,541,True,0.9230769230769231,0.9130434782608695,1780658041
22,Sipov,4237273,548977048,373728272,False,420,True,0.3942307692307692,0.9130434782608695,1780658041
23,Sipov,1356926,548977048,373728272,False,417,True,0.4326923076923077,0.9130434782608695,1780658041
24,Sipov,3717672,548977048,373728272,False,355,True,0.17307692307692307,0.8260869565217391,1780658041
25,Sipov,5117478,548977048,373728272,False,504,True,0.8365384615384616,0.9130434782608695,1780658041
26,Sipov,6779953,548977048,373728272,False,418,True,0.4423076923076923,0.9130434782608695,1780658041
27,Sipov,5643570,548977048,373728272,False,302,True,0.11538461538461539,0.7391304347826086,1780658041
28,Sipov,5880393,548977048,373728272,False,371,True,0.08653846153846154,0.6956521739130435,1780658041
