,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,Experiment Seed,SGDL Seed,Name,SGDL Hash,Generation Method,Parent 1,Parent 2
58,58.0,,,1780665725,328169568,268157196.0,Beani,548982522,Crossover,548982522.0,511119631.0
59,59.0,,,1780665725,328169568,81210081.0,Badad,511119631,Crossover,511119631.0,548982522.0
60,60.0,,,1780665725,328169568,239306086.0,Ege,297230683,Crossover,995640518.0,511119631.0
61,61.0,,,1780665725,328169568,367330329.0,Guqu,94330756,Crossover,94330756.0,671642546.0
62,62.0,,,1780665725,328169568,188812263.0,Rek,938625126,Crossover,938625126.0,827355310.0
63,63.0,,,1780665725,328169568,640314699.0,Atead,584604557,Crossover,584604557.0,94330756.0
64,64.0,,,1780665725,328169568,104883089.0,Lokex,827355310,Crossover,827355310.0,995400624.0
65,65.0,,,1780665725,328169568,283168814.0,Trepu,853509209,Crossover,853509209.0,193948832.0
66,66.0,,,1780665725,328169568,827443191.0,Uxa,115508248,Crossover,115508248.0,743457359.0
67,67.0,,,1780665725,328169568,775663378.0,Beani,548982522,Crossover,548982522.0,743457359.0
68,68.0,,,1780665725,328169568,767160667.0,Kum,743457359,Crossover,743457359.0,193948832.0
69,69.0,,,1780665725,328169568,14290831.0,Fraep,539569317,Crossover,584604557.0,94330756.0
70,70.0,,,1780665725,328169568,218018284.0,Guqu,94330756,Crossover,94330756.0,743457359.0
71,71.0,,,1780665725,328169568,776088397.0,Draegem,984684152,Crossover,984684152.0,511119631.0
72,72.0,,,1780665725,328169568,863710725.0,Kuido,354376878,Crossover,354376878.0,327175713.0
73,73.0,,,1780665725,328169568,252139244.0,Feda,489412911,Crossover,356639933.0,511119631.0
74,74.0,,,1780665725,328169568,49943613.0,Brisiw,253729876,Crossover,253729876.0,827355310.0
75,,,,1780665727,932442910,824795214.0,Uqo,177530228,Random,,
76,,,,1780665727,932442910,594640340.0,Soq,641281595,Random,,
77,,,,1780665727,932442910,343755927.0,Gruihuq,388418807,Random,,
78,,,,1780665727,932442910,638792618.0,Holaq,637371097,Random,,
79,,,,1780665727,932442910,214795378.0,Eta,824758939,Random,,
80,,,,1780665727,932442910,847599693.0,Ulaiw,823528140,Random,,
81,,,,1780665727,932442910,163977722.0,Froufev,481450396,Random,,
82,,,,1780665727,932442910,337860360.0,Ibiob,693425646,Random,,
83,,,,1780665727,932442910,431639257.0,Xaeka,971637048,Random,,
84,,,,1780665727,932442910,871816099.0,Aqe,269134841,Random,,
85,,,,1780665727,932442910,741536842.0,Taip,471238854,Random,,
86,,,,1780665727,932442910,237947872.0,Rapit,26166126,Random,,
87,,,,1780665727,932442910,454191265.0,Seasa,102306117,Random,,
88,,,,1780665727,932442910,660053798.0,Amad,257519207,Random,,
89,,,,1780665727,932442910,562241261.0,Ose,567478804,Random,,
90,,,,1780665727,932442910,930193575.0,Iyu,245788088,Random,,
91,,,,1780665727,932442910,584408978.0,Jaivog,923968534,Random,,
92,,,,1780665727,932442910,119749836.0,Pruiv,678730889,Random,,
93,,,,1780665727,932442910,280789002.0,Ofo,632993207,Random,,
94,,,,1780665727,932442910,725167176.0,Ajen,974234591,Random,,
95,,,,1780665727,932442910,568956558.0,Iri,623952802,Random,,
96,,,,1780665727,932442910,60130651.0,Uhu,366643131,Random,,
97,,,,1780665727,932442910,849945438.0,Wiv,615963603,Random,,
98,,,,1780665727,932442910,285571183.0,Ekeg,459335404,Random,,
99,,,,1780665727,932442910,672438672.0,Ewah,64879982,Random,,
