,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Badad,4342462,325679554,511119631,True,284,False,0.9423076923076923,0.8695652173913043,1780665894
1,Badad,5207072,325679554,511119631,True,238,False,0.9326923076923077,0.8695652173913043,1780665894
2,Badad,6949582,325679554,511119631,True,462,False,0.9423076923076923,0.8695652173913043,1780665894
3,Badad,6015052,325679554,511119631,True,197,False,0.9326923076923077,0.8695652173913043,1780665894
4,Badad,9244973,325679554,511119631,True,568,False,0.9711538461538461,0.9130434782608695,1780665894
5,Badad,4999060,325679554,511119631,True,214,False,0.9326923076923077,0.8695652173913043,1780665894
6,Badad,6632646,325679554,511119631,True,412,False,0.9519230769230769,0.9130434782608695,1780665894
7,Badad,5855984,325679554,511119631,True,197,False,0.9423076923076923,0.9130434782608695,1780665894
8,Badad,5820956,325679554,511119631,False,644,True,0.8557692307692307,0.8695652173913043,1780665894
9,Badad,120150,325679554,511119631,False,592,True,0.8365384615384616,0.8695652173913043,1780665894
10,Ulaiw,4342462,325679554,823528140,True,862,False,0.7980769230769231,0.8571428571428571,1780665966
11,Ulaiw,5207072,325679554,823528140,False,1000,True,0.14423076923076922,0.7857142857142857,1780665966
12,Ulaiw,6949582,325679554,823528140,False,1000,True,0.4326923076923077,0.7142857142857143,1780665966
13,Ulaiw,6015052,325679554,823528140,True,494,False,0.8173076923076923,0.9285714285714286,1780665966
14,Ulaiw,9244973,325679554,823528140,False,1000,True,0.11538461538461539,0.7142857142857143,1780665966
15,Ulaiw,4999060,325679554,823528140,False,1000,True,0.22115384615384615,0.6428571428571429,1780665966
16,Ulaiw,6632646,325679554,823528140,False,1000,True,0.375,0.7857142857142857,1780665966
17,Ulaiw,5855984,325679554,823528140,False,1000,True,0.22115384615384615,0.7857142857142857,1780665966
18,Ulaiw,5820956,325679554,823528140,False,1000,True,0.21153846153846154,0.7857142857142857,1780665966
19,Ulaiw,120150,325679554,823528140,False,1000,True,0.19230769230769232,0.8571428571428571,1780665966
20,Maemam,4342462,325679554,226181584,False,1000,True,0.6923076923076923,0.8260869565217391,1780666147
21,Maemam,5207072,325679554,226181584,False,1000,True,0.8365384615384616,0.8260869565217391,1780666147
22,Maemam,6949582,325679554,226181584,False,1000,True,0.875,0.8695652173913043,1780666147
23,Maemam,6015052,325679554,226181584,False,1000,True,0.8076923076923077,0.8695652173913043,1780666147
24,Maemam,9244973,325679554,226181584,False,1000,True,0.8269230769230769,0.8260869565217391,1780666147
25,Maemam,4999060,325679554,226181584,False,1000,True,0.8365384615384616,0.8695652173913043,1780666147
26,Maemam,6632646,325679554,226181584,False,1000,True,0.7980769230769231,0.8695652173913043,1780666147
27,Maemam,5855984,325679554,226181584,False,1000,True,0.8557692307692307,0.8695652173913043,1780666147
28,Maemam,5820956,325679554,226181584,False,1000,True,0.8365384615384616,0.8695652173913043,1780666147
29,Maemam,120150,325679554,226181584,False,1000,True,0.7980769230769231,0.8260869565217391,1780666147
30,Kum,4342462,325679554,743457359,True,284,False,0.9423076923076923,0.8695652173913043,1780666295
31,Kum,5207072,325679554,743457359,True,238,False,0.9326923076923077,0.8695652173913043,1780666295
32,Kum,6949582,325679554,743457359,True,462,False,0.9423076923076923,0.8695652173913043,1780666295
33,Kum,6015052,325679554,743457359,True,197,False,0.9326923076923077,0.8695652173913043,1780666295
34,Kum,9244973,325679554,743457359,True,568,False,0.9711538461538461,0.9130434782608695,1780666295
35,Kum,4999060,325679554,743457359,True,214,False,0.9326923076923077,0.8695652173913043,1780666295
36,Kum,6632646,325679554,743457359,True,412,False,0.9519230769230769,0.9130434782608695,1780666295
37,Kum,5855984,325679554,743457359,True,197,False,0.9423076923076923,0.9130434782608695,1780666295
38,Kum,5820956,325679554,743457359,False,644,True,0.8557692307692307,0.8695652173913043,1780666295
39,Kum,120150,325679554,743457359,False,572,True,0.8269230769230769,0.8695652173913043,1780666295
40,Lokex,4342462,325679554,827355310,True,284,False,0.9423076923076923,0.8695652173913043,1780666440
41,Lokex,5207072,325679554,827355310,True,238,False,0.9326923076923077,0.8695652173913043,1780666440
42,Lokex,6949582,325679554,827355310,True,462,False,0.9423076923076923,0.8695652173913043,1780666440
43,Lokex,6015052,325679554,827355310,True,197,False,0.9326923076923077,0.8695652173913043,1780666440
44,Lokex,9244973,325679554,827355310,True,568,False,0.9711538461538461,0.9130434782608695,1780666440
45,Lokex,4999060,325679554,827355310,True,214,False,0.9326923076923077,0.8695652173913043,1780666440
46,Lokex,6632646,325679554,827355310,True,412,False,0.9519230769230769,0.9130434782608695,1780666440
47,Lokex,5855984,325679554,827355310,True,197,False,0.9423076923076923,0.9130434782608695,1780666440
48,Lokex,5820956,325679554,827355310,False,651,True,0.8557692307692307,0.8695652173913043,1780666440
49,Lokex,120150,325679554,827355310,False,578,True,0.8365384615384616,0.8695652173913043,1780666440
50,Anil,4342462,325679554,742618590,False,184,True,0.6826923076923077,0.8260869565217391,1780666601
51,Anil,5207072,325679554,742618590,False,238,True,0.8846153846153846,0.8695652173913043,1780666601
52,Anil,6949582,325679554,742618590,False,176,True,0.7115384615384616,0.8260869565217391,1780666601
53,Anil,6015052,325679554,742618590,True,228,False,0.9038461538461539,0.9130434782608695,1780666601
54,Anil,9244973,325679554,742618590,False,184,True,0.8173076923076923,0.8695652173913043,1780666601
55,Anil,4999060,325679554,742618590,True,152,False,0.8461538461538461,0.9130434782608695,1780666601
56,Anil,6632646,325679554,742618590,True,198,False,0.8461538461538461,0.9130434782608695,1780666601
57,Anil,5855984,325679554,742618590,True,214,False,0.8557692307692307,0.9130434782608695,1780666601
58,Anil,5820956,325679554,742618590,True,174,False,0.8365384615384616,0.8695652173913043,1780666601
59,Anil,120150,325679554,742618590,True,260,False,0.9326923076923077,0.8695652173913043,1780666601
60,Iri,4342462,325679554,623952802,False,0,True,0.0,0.0,1780666604
61,Iri,5207072,325679554,623952802,False,0,True,0.0,0.0,1780666604
62,Iri,6949582,325679554,623952802,False,0,True,0.0,0.0,1780666604
63,Iri,6015052,325679554,623952802,False,0,True,0.0,0.0,1780666604
64,Iri,9244973,325679554,623952802,False,0,True,0.0,0.0,1780666604
65,Iri,4999060,325679554,623952802,False,0,True,0.0,0.0,1780666604
66,Iri,6632646,325679554,623952802,False,0,True,0.0,0.0,1780666604
67,Iri,5855984,325679554,623952802,False,0,True,0.0,0.0,1780666604
68,Iri,5820956,325679554,623952802,False,0,True,0.0,0.0,1780666604
69,Iri,120150,325679554,623952802,False,0,True,0.0,0.0,1780666604
70,Ofo,4342462,325679554,68286095,False,1,True,0.0,0.0,1780666611
71,Ofo,5207072,325679554,68286095,False,2,True,0.0,0.0,1780666611
