Unnamed: 0,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Cova,7662821,149022611,267377995,False,7,True,0.0,0.0,1780712974
1,Cova,1859381,149022611,267377995,False,723,True,0.0,0.0,1780712974
2,Cova,2904662,149022611,267377995,False,228,True,0.0,0.0,1780712974
3,Cova,9417809,149022611,267377995,False,223,True,0.0,0.0,1780712974
4,Cova,4504127,149022611,267377995,False,32,True,0.0,0.0,1780712974
5,Cova,8511820,149022611,267377995,False,428,True,0.0,0.0,1780712974
6,Cova,1760489,149022611,267377995,False,17,True,0.0,0.0,1780712974
7,Cova,5777742,149022611,267377995,False,892,True,0.0,0.0,1780712974
8,Cova,7595963,149022611,267377995,False,1000,True,0.0576923076923076,0.2941176470588235,1780712974
9,Cova,7180691,149022611,267377995,False,412,True,0.0,0.0,1780712974
10,Xiy,7662821,149022611,15004231,False,7,True,0.0,0.0,1780712977
11,Xiy,1859381,149022611,15004231,False,7,True,0.0,0.0,1780712977
12,Xiy,2904662,149022611,15004231,False,7,True,0.0,0.0,1780712977
13,Xiy,9417809,149022611,15004231,False,7,True,0.0,0.0,1780712977
14,Xiy,4504127,149022611,15004231,False,7,True,0.0,0.0,1780712977
15,Xiy,8511820,149022611,15004231,False,7,True,0.0,0.0,1780712977
16,Xiy,1760489,149022611,15004231,False,7,True,0.0,0.0,1780712977
17,Xiy,5777742,149022611,15004231,False,7,True,0.0,0.0,1780712977
18,Xiy,7595963,149022611,15004231,False,7,True,0.0,0.0,1780712977
19,Xiy,7180691,149022611,15004231,False,7,True,0.0,0.0,1780712977
20,Ofi,7662821,149022611,640498792,False,30,True,0.0,0.0,1780712978
21,Ofi,1859381,149022611,640498792,False,30,True,0.0,0.0,1780712978
22,Ofi,2904662,149022611,640498792,False,30,True,0.0,0.0,1780712978
23,Ofi,9417809,149022611,640498792,False,30,True,0.0,0.0,1780712978
24,Ofi,4504127,149022611,640498792,False,30,True,0.0,0.0,1780712978
25,Ofi,8511820,149022611,640498792,False,30,True,0.0,0.0,1780712978
26,Ofi,1760489,149022611,640498792,False,30,True,0.0,0.0,1780712978
27,Ofi,5777742,149022611,640498792,False,30,True,0.0,0.0,1780712978
28,Ofi,7595963,149022611,640498792,False,30,True,0.0,0.0,1780712978
29,Ofi,7180691,149022611,640498792,False,30,True,0.0,0.0,1780712978
30,Draite,7662821,149022611,923980322,False,0,True,0.0,0.0,1780712980
31,Draite,1859381,149022611,923980322,False,0,True,0.0,0.0,1780712980
32,Draite,2904662,149022611,923980322,False,0,True,0.0,0.0,1780712980
33,Draite,9417809,149022611,923980322,False,0,True,0.0,0.0,1780712980
34,Draite,4504127,149022611,923980322,False,0,True,0.0,0.0,1780712980
35,Draite,8511820,149022611,923980322,False,0,True,0.0,0.0,1780712980
36,Draite,1760489,149022611,923980322,False,0,True,0.0,0.0,1780712980
37,Draite,5777742,149022611,923980322,False,0,True,0.0,0.0,1780712980
38,Draite,7595963,149022611,923980322,False,0,True,0.0,0.0,1780712980
39,Draite,7180691,149022611,923980322,False,0,True,0.0,0.0,1780712980
40,Crud,7662821,149022611,585010885,False,0,True,0.0,0.0,1780712982
41,Crud,1859381,149022611,585010885,False,194,True,0.0,0.0,1780712982
42,Crud,2904662,149022611,585010885,False,1,True,0.0,0.0,1780712982
43,Crud,9417809,149022611,585010885,False,0,True,0.0,0.0,1780712982
44,Crud,4504127,149022611,585010885,False,0,True,0.0,0.0,1780712982
45,Crud,8511820,149022611,585010885,False,0,True,0.0,0.0,1780712982
46,Crud,1760489,149022611,585010885,False,3,True,0.0,0.0,1780712982
47,Crud,5777742,149022611,585010885,False,0,True,0.0,0.0,1780712982
48,Crud,7595963,149022611,585010885,False,2,True,0.0,0.0,1780712982
49,Crud,7180691,149022611,585010885,False,2,True,0.0,0.0,1780712982
50,Aba,7662821,149022611,993500677,False,1000,True,0.3461538461538461,0.4285714285714285,1780712987
51,Aba,1859381,149022611,993500677,False,1000,True,0.3076923076923077,0.4285714285714285,1780712987
52,Aba,2904662,149022611,993500677,False,1000,True,0.3461538461538461,0.4285714285714285,1780712987
53,Aba,9417809,149022611,993500677,False,1000,True,0.3461538461538461,0.4285714285714285,1780712987
54,Aba,4504127,149022611,993500677,False,1000,True,0.3846153846153846,0.5714285714285714,1780712987
55,Aba,8511820,149022611,993500677,False,1000,True,0.3461538461538461,0.4285714285714285,1780712987
56,Aba,1760489,149022611,993500677,False,1000,True,0.3461538461538461,0.4285714285714285,1780712987
57,Aba,5777742,149022611,993500677,False,1000,True,0.3846153846153846,0.5714285714285714,1780712987
58,Aba,7595963,149022611,993500677,False,1000,True,0.3076923076923077,0.4285714285714285,1780712987
59,Aba,7180691,149022611,993500677,False,1000,True,0.3461538461538461,0.4285714285714285,1780712987
60,Caiv,7662821,149022611,275319354,False,254,True,0.9615384615384616,0.9090909090909092,1780713597
61,Caiv,1859381,149022611,275319354,False,277,True,0.9615384615384616,0.9090909090909092,1780713597
62,Caiv,2904662,149022611,275319354,False,296,True,0.9615384615384616,0.9090909090909092,1780713597
63,Caiv,9417809,149022611,275319354,False,285,True,0.9615384615384616,0.9090909090909092,1780713597
64,Caiv,4504127,149022611,275319354,False,262,True,0.9615384615384616,0.9090909090909092,1780713597
65,Caiv,8511820,149022611,275319354,False,261,True,0.9615384615384616,0.9090909090909092,1780713597
66,Caiv,1760489,149022611,275319354,False,273,True,0.9615384615384616,0.9090909090909092,1780713597
67,Caiv,5777742,149022611,275319354,False,258,True,0.9615384615384616,0.9090909090909092,1780713597
68,Caiv,7595963,149022611,275319354,False,248,True,0.9615384615384616,0.9090909090909092,1780713597
69,Caiv,7180691,149022611,275319354,False,259,True,0.9615384615384616,0.9090909090909092,1780713597
70,Zikom,7662821,149022611,416511446,False,1000,True,0.3269230769230769,0.75,1780713652
71,Zikom,1859381,149022611,416511446,False,1000,True,0.3461538461538461,1.0,1780713652
72,Zikom,2904662,149022611,416511446,False,1000,True,0.3461538461538461,1.0,1780713652
73,Zikom,9417809,149022611,416511446,False,1000,True,0.3461538461538461,1.0,1780713652
74,Zikom,4504127,149022611,416511446,False,1000,True,0.3461538461538461,1.0,1780713652
75,Zikom,8511820,149022611,416511446,False,1000,True,0.4230769230769231,1.0,1780713652
76,Zikom,1760489,149022611,416511446,False,1000,True,0.3076923076923077,1.0,1780713652
77,Zikom,5777742,149022611,416511446,False,1000,True,0.3461538461538461,1.0,1780713652
78,Zikom,7595963,149022611,416511446,False,1000,True,0.4038461538461538,1.0,1780713652
79,Zikom,7180691,149022611,416511446,False,1000,True,0.4038461538461538,1.0,1780713652
80,Iru,7662821,149022611,374030339,True,136,False,0.9230769230769232,1.0,1780713662
81,Iru,1859381,149022611,374030339,True,114,False,0.9230769230769232,1.0,1780713662
82,Iru,2904662,149022611,374030339,True,123,False,0.9230769230769232,1.0,1780713662
83,Iru,9417809,149022611,374030339,True,125,False,0.9230769230769232,1.0,1780713662
84,Iru,4504127,149022611,374030339,True,136,False,0.9230769230769232,1.0,1780713662
85,Iru,8511820,149022611,374030339,True,119,False,0.9230769230769232,1.0,1780713662
86,Iru,1760489,149022611,374030339,True,122,False,0.9230769230769232,1.0,1780713662
87,Iru,5777742,149022611,374030339,True,116,False,0.9230769230769232,1.0,1780713662
88,Iru,7595963,149022611,374030339,True,146,False,0.9230769230769232,1.0,1780713662
89,Iru,7180691,149022611,374030339,True,120,False,0.9230769230769232,1.0,1780713662
0,Kioy,7662821,149022611,991446294,True,189,False,0.9230769230769232,1.0,1780712978
1,Kioy,1859381,149022611,991446294,True,158,False,0.9230769230769232,1.0,1780712978
2,Kioy,2904662,149022611,991446294,True,147,False,0.9230769230769232,1.0,1780712978
3,Kioy,9417809,149022611,991446294,True,185,False,0.9230769230769232,1.0,1780712978
4,Kioy,4504127,149022611,991446294,True,171,False,0.9230769230769232,1.0,1780712978
5,Kioy,8511820,149022611,991446294,True,175,False,0.9230769230769232,1.0,1780712978
6,Kioy,1760489,149022611,991446294,True,164,False,0.9230769230769232,1.0,1780712978
7,Kioy,5777742,149022611,991446294,True,138,False,0.9230769230769232,1.0,1780712978
8,Kioy,7595963,149022611,991446294,True,181,False,0.9230769230769232,1.0,1780712978
9,Kioy,7180691,149022611,991446294,True,167,False,0.9230769230769232,1.0,1780712978
10,Miye,7662821,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
11,Miye,1859381,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
12,Miye,2904662,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
13,Miye,9417809,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
14,Miye,4504127,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
15,Miye,8511820,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
16,Miye,1760489,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
17,Miye,5777742,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
18,Miye,7595963,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
19,Miye,7180691,149022611,492096217,True,45,False,0.903846153846154,1.0,1780712980
20,Eqiov,7662821,149022611,724782705,False,96,True,0.0,0.0,1780712983
21,Eqiov,1859381,149022611,724782705,False,96,True,0.0,0.0,1780712983
22,Eqiov,2904662,149022611,724782705,False,96,True,0.0,0.0,1780712983
23,Eqiov,9417809,149022611,724782705,False,96,True,0.0,0.0,1780712983
24,Eqiov,4504127,149022611,724782705,False,96,True,0.0,0.0,1780712983
25,Eqiov,8511820,149022611,724782705,False,96,True,0.0,0.0,1780712983
26,Eqiov,1760489,149022611,724782705,False,96,True,0.0,0.0,1780712983
27,Eqiov,5777742,149022611,724782705,False,96,True,0.0,0.0,1780712983
28,Eqiov,7595963,149022611,724782705,False,96,True,0.0,0.0,1780712983
29,Eqiov,7180691,149022611,724782705,False,96,True,0.0,0.0,1780712983
30,Luiq,7662821,149022611,103337108,False,1000,True,0.5384615384615384,0.8333333333333334,1780713130
31,Luiq,1859381,149022611,103337108,False,1000,True,0.5,0.8333333333333334,1780713130
32,Luiq,2904662,149022611,103337108,False,1000,True,0.5,0.8333333333333334,1780713130
