Unnamed: 0,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Roc,5796289,97909670,442136940,False,2,True,0.0,0.0,1780706550
1,Roc,7770292,97909670,442136940,False,2,True,0.0,0.0,1780706550
2,Roc,3738149,97909670,442136940,False,2,True,0.0,0.0,1780706550
3,Roc,9309948,97909670,442136940,False,14,True,0.0,0.0,1780706550
4,Roc,3767943,97909670,442136940,False,2,True,0.0,0.0,1780706550
5,Roc,8349977,97909670,442136940,False,14,True,0.0,0.0,1780706550
6,Roc,9176652,97909670,442136940,False,14,True,0.0,0.0,1780706550
7,Roc,6091769,97909670,442136940,False,2,True,0.0,0.0,1780706550
8,Roc,7956454,97909670,442136940,False,2,True,0.0,0.0,1780706550
9,Roc,5455510,97909670,442136940,False,2,True,0.0,0.0,1780706550
10,Uyu,5796289,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
11,Uyu,7770292,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
12,Uyu,3738149,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
13,Uyu,9309948,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
14,Uyu,3767943,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
15,Uyu,8349977,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
16,Uyu,9176652,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
17,Uyu,6091769,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
18,Uyu,7956454,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
19,Uyu,5455510,97909670,432360386,False,1000,True,0.1923076923076923,0.3636363636363636,1780706555
20,Treju,5796289,97909670,759969411,False,0,True,0.0,0.0,1780706562
21,Treju,7770292,97909670,759969411,False,116,True,0.0,0.0,1780706562
22,Treju,3738149,97909670,759969411,False,689,True,0.0,0.0,1780706562
23,Treju,9309948,97909670,759969411,False,13,True,0.0,0.0,1780706562
24,Treju,3767943,97909670,759969411,False,0,True,0.0,0.0,1780706562
25,Treju,8349977,97909670,759969411,False,0,True,0.0,0.0,1780706562
26,Treju,9176652,97909670,759969411,False,1000,True,0.0576923076923076,0.1111111111111111,1780706562
27,Treju,6091769,97909670,759969411,False,116,True,0.0,0.0,1780706562
28,Treju,7956454,97909670,759969411,False,0,True,0.0,0.0,1780706562
29,Treju,5455510,97909670,759969411,False,116,True,0.0,0.0,1780706562
30,Jefi,5796289,97909670,72836773,False,0,True,0.0,0.0,1780706564
31,Jefi,7770292,97909670,72836773,False,0,True,0.0,0.0,1780706564
32,Jefi,3738149,97909670,72836773,False,0,True,0.0,0.0,1780706564
33,Jefi,9309948,97909670,72836773,False,0,True,0.0,0.0,1780706564
34,Jefi,3767943,97909670,72836773,False,0,True,0.0,0.0,1780706564
35,Jefi,8349977,97909670,72836773,False,0,True,0.0,0.0,1780706564
36,Jefi,9176652,97909670,72836773,False,0,True,0.0,0.0,1780706564
37,Jefi,6091769,97909670,72836773,False,0,True,0.0,0.0,1780706564
38,Jefi,7956454,97909670,72836773,False,0,True,0.0,0.0,1780706564
39,Jefi,5455510,97909670,72836773,False,0,True,0.0,0.0,1780706564
40,Uwa,5796289,97909670,922149380,False,1000,True,0.0769230769230769,0.5833333333333334,1780706573
41,Uwa,7770292,97909670,922149380,False,1000,True,0.2115384615384615,0.8333333333333334,1780706573
42,Uwa,3738149,97909670,922149380,False,1000,True,0.1346153846153846,0.6666666666666666,1780706573
43,Uwa,9309948,97909670,922149380,False,0,True,0.0,0.0,1780706573
44,Uwa,3767943,97909670,922149380,False,1000,True,0.2019230769230769,0.8333333333333334,1780706573
45,Uwa,8349977,97909670,922149380,False,3,True,0.0,0.0,1780706573
46,Uwa,9176652,97909670,922149380,False,1000,True,0.25,0.8333333333333334,1780706573
47,Uwa,6091769,97909670,922149380,False,1000,True,0.173076923076923,0.6666666666666666,1780706573
48,Uwa,7956454,97909670,922149380,False,4,True,0.0,0.0,1780706573
49,Uwa,5455510,97909670,922149380,False,1000,True,0.1442307692307692,0.8333333333333334,1780706573
50,Zicoj,5796289,97909670,699587519,False,1000,True,0.048076923076923,0.6,1780706581
51,Zicoj,7770292,97909670,699587519,False,173,True,0.0,0.0,1780706581
52,Zicoj,3738149,97909670,699587519,False,1000,True,0.0576923076923076,0.6,1780706581
53,Zicoj,9309948,97909670,699587519,False,1000,True,0.0576923076923076,0.8,1780706581
54,Zicoj,3767943,97909670,699587519,False,1000,True,0.0384615384615384,0.6,1780706581
55,Zicoj,8349977,97909670,699587519,False,1000,True,0.048076923076923,0.8,1780706581
56,Zicoj,9176652,97909670,699587519,False,1000,True,0.0384615384615384,0.8,1780706581
57,Zicoj,6091769,97909670,699587519,False,1000,True,0.048076923076923,0.6,1780706581
58,Zicoj,7956454,97909670,699587519,False,1000,True,0.048076923076923,0.8,1780706581
59,Zicoj,5455510,97909670,699587519,False,1000,True,0.0576923076923076,1.0,1780706581
60,Loufu,5796289,97909670,410546992,False,0,True,0.0,0.0,1780706585
61,Loufu,7770292,97909670,410546992,False,0,True,0.0,0.0,1780706585
62,Loufu,3738149,97909670,410546992,False,0,True,0.0,0.0,1780706585
63,Loufu,9309948,97909670,410546992,False,0,True,0.0,0.0,1780706585
64,Loufu,3767943,97909670,410546992,False,0,True,0.0,0.0,1780706585
65,Loufu,8349977,97909670,410546992,False,0,True,0.0,0.0,1780706585
66,Loufu,9176652,97909670,410546992,False,0,True,0.0,0.0,1780706585
67,Loufu,6091769,97909670,410546992,False,0,True,0.0,0.0,1780706585
68,Loufu,7956454,97909670,410546992,False,0,True,0.0,0.0,1780706585
69,Loufu,5455510,97909670,410546992,False,0,True,0.0,0.0,1780706585
70,Omey,5796289,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
71,Omey,7770292,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
72,Omey,3738149,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
73,Omey,9309948,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
74,Omey,3767943,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
75,Omey,8349977,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
76,Omey,9176652,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
77,Omey,6091769,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
78,Omey,7956454,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
79,Omey,5455510,97909670,78739459,True,9,False,0.173076923076923,0.2222222222222222,1780706592
80,Ipa,5796289,97909670,466565501,False,1000,True,0.5384615384615384,0.75,1780706594
81,Ipa,7770292,97909670,466565501,False,1000,True,0.6153846153846154,0.75,1780706594
82,Ipa,3738149,97909670,466565501,False,1000,True,0.6923076923076923,0.75,1780706594
83,Ipa,9309948,97909670,466565501,False,1000,True,0.5384615384615384,0.75,1780706594
84,Ipa,3767943,97909670,466565501,False,1000,True,0.6153846153846154,0.75,1780706594
85,Ipa,8349977,97909670,466565501,False,1000,True,0.6923076923076923,0.75,1780706594
86,Ipa,9176652,97909670,466565501,False,1000,True,0.6923076923076923,0.75,1780706594
