,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Eme,1510802,756853368,680042686,True,468,False,0.8076923076923077,1.0,1780703652
1,Eme,936655,756853368,680042686,True,61,False,0.7307692307692307,1.0,1780703652
2,Eme,108704,756853368,680042686,True,50,False,0.7692307692307693,1.0,1780703652
3,Eme,6095726,756853368,680042686,True,41,False,0.7307692307692307,1.0,1780703652
4,Eme,3997713,756853368,680042686,True,49,False,0.6153846153846154,1.0,1780703652
5,Eme,9190061,756853368,680042686,True,42,False,0.7692307692307693,1.0,1780703652
6,Eme,3451248,756853368,680042686,True,45,False,0.8076923076923077,1.0,1780703652
7,Eme,2288125,756853368,680042686,False,1000,True,0.7115384615384616,1.0,1780703652
8,Eme,5606594,756853368,680042686,True,42,False,0.8173076923076923,1.0,1780703652
9,Eme,9599221,756853368,680042686,True,39,False,0.6538461538461539,1.0,1780703652
10,Ahiob,1510802,756853368,947760897,False,0,True,0.0,0.0,1780703652
11,Ahiob,936655,756853368,947760897,False,0,True,0.0,0.0,1780703652
12,Ahiob,108704,756853368,947760897,False,0,True,0.0,0.0,1780703652
13,Ahiob,6095726,756853368,947760897,False,0,True,0.0,0.0,1780703652
14,Ahiob,3997713,756853368,947760897,False,0,True,0.0,0.0,1780703652
15,Ahiob,9190061,756853368,947760897,False,0,True,0.0,0.0,1780703652
16,Ahiob,3451248,756853368,947760897,False,0,True,0.0,0.0,1780703652
17,Ahiob,2288125,756853368,947760897,False,0,True,0.0,0.0,1780703652
18,Ahiob,5606594,756853368,947760897,False,0,True,0.0,0.0,1780703652
19,Ahiob,9599221,756853368,947760897,False,0,True,0.0,0.0,1780703652
20,Ruke,1510802,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
21,Ruke,936655,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
22,Ruke,108704,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
23,Ruke,6095726,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
24,Ruke,3997713,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
25,Ruke,9190061,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
26,Ruke,3451248,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
27,Ruke,2288125,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
28,Ruke,5606594,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
29,Ruke,9599221,756853368,67464740,True,101,False,0.9711538461538461,0.5,1780703652
30,Ehic,1510802,756853368,18818552,False,41,True,0.0,0.0,1780703653
31,Ehic,936655,756853368,18818552,False,41,True,0.0,0.0,1780703653
32,Ehic,108704,756853368,18818552,False,41,True,0.0,0.0,1780703653
33,Ehic,6095726,756853368,18818552,False,41,True,0.0,0.0,1780703653
34,Ehic,3997713,756853368,18818552,False,41,True,0.0,0.0,1780703653
35,Ehic,9190061,756853368,18818552,False,41,True,0.0,0.0,1780703653
36,Ehic,3451248,756853368,18818552,False,41,True,0.0,0.0,1780703653
37,Ehic,2288125,756853368,18818552,False,41,True,0.0,0.0,1780703653
38,Ehic,5606594,756853368,18818552,False,41,True,0.0,0.0,1780703653
39,Ehic,9599221,756853368,18818552,False,41,True,0.0,0.0,1780703653
40,Osos,1510802,756853368,703724778,False,1000,True,0.15384615384615385,0.23076923076923078,1780703819
41,Osos,936655,756853368,703724778,False,1000,True,0.15384615384615385,0.23076923076923078,1780703819
42,Osos,108704,756853368,703724778,False,1000,True,0.38461538461538464,0.5384615384615384,1780703819
43,Osos,6095726,756853368,703724778,False,1000,True,0.1346153846153846,0.23076923076923078,1780703819
44,Osos,3997713,756853368,703724778,False,1000,True,0.38461538461538464,0.5384615384615384,1780703819
45,Osos,9190061,756853368,703724778,False,1000,True,0.34615384615384615,0.5384615384615384,1780703819
46,Osos,3451248,756853368,703724778,False,1000,True,0.1346153846153846,0.23076923076923078,1780703819
47,Osos,2288125,756853368,703724778,False,1000,True,0.15384615384615385,0.23076923076923078,1780703819
48,Osos,5606594,756853368,703724778,False,1000,True,0.1346153846153846,0.23076923076923078,1780703819
49,Osos,9599221,756853368,703724778,False,1000,True,0.38461538461538464,0.5384615384615384,1780703819
50,Ido,1510802,756853368,458987438,False,0,True,0.0,0.0,1780703819
51,Ido,936655,756853368,458987438,False,0,True,0.0,0.0,1780703819
52,Ido,108704,756853368,458987438,False,0,True,0.0,0.0,1780703819
53,Ido,6095726,756853368,458987438,False,0,True,0.0,0.0,1780703819
54,Ido,3997713,756853368,458987438,False,0,True,0.0,0.0,1780703819
55,Ido,9190061,756853368,458987438,False,0,True,0.0,0.0,1780703819
56,Ido,3451248,756853368,458987438,False,0,True,0.0,0.0,1780703819
57,Ido,2288125,756853368,458987438,False,0,True,0.0,0.0,1780703819
58,Ido,5606594,756853368,458987438,False,0,True,0.0,0.0,1780703819
59,Ido,9599221,756853368,458987438,False,0,True,0.0,0.0,1780703819
60,Afo,1510802,756853368,995638385,False,1000,True,0.6923076923076923,1.0,1780703904
61,Afo,936655,756853368,995638385,False,1000,True,0.8846153846153846,1.0,1780703904
62,Afo,108704,756853368,995638385,False,1000,True,0.8076923076923077,1.0,1780703904
63,Afo,6095726,756853368,995638385,False,1000,True,0.8076923076923077,1.0,1780703904
64,Afo,3997713,756853368,995638385,False,1000,True,0.8846153846153846,1.0,1780703904
65,Afo,9190061,756853368,995638385,False,1000,True,0.8461538461538461,1.0,1780703904
66,Afo,3451248,756853368,995638385,False,1000,True,0.8461538461538461,1.0,1780703904
67,Afo,2288125,756853368,995638385,False,1000,True,0.8461538461538461,1.0,1780703904
68,Afo,5606594,756853368,995638385,False,1000,True,0.8076923076923077,1.0,1780703904
69,Afo,9599221,756853368,995638385,False,1000,True,0.8846153846153846,1.0,1780703904
70,Maev,1510802,756853368,184377996,False,883,True,0.125,0.18181818181818182,1780704506
71,Maev,936655,756853368,184377996,False,896,True,0.125,0.18181818181818182,1780704506
72,Maev,108704,756853368,184377996,False,900,True,0.125,0.18181818181818182,1780704506
73,Maev,6095726,756853368,184377996,False,910,True,0.125,0.18181818181818182,1780704506
74,Maev,3997713,756853368,184377996,False,907,True,0.11538461538461539,0.18181818181818182,1780704506
75,Maev,9190061,756853368,184377996,False,896,True,0.125,0.18181818181818182,1780704506
76,Maev,3451248,756853368,184377996,False,903,True,0.125,0.18181818181818182,1780704506
77,Maev,2288125,756853368,184377996,False,899,True,0.125,0.18181818181818182,1780704506
