Unnamed: 0,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Domu,1510802,756853368,929304802,False,0,True,0.0,0.0,1780703650
1,Domu,936655,756853368,929304802,False,0,True,0.0,0.0,1780703650
2,Domu,108704,756853368,929304802,False,0,True,0.0,0.0,1780703650
3,Domu,6095726,756853368,929304802,False,0,True,0.0,0.0,1780703650
4,Domu,3997713,756853368,929304802,False,0,True,0.0,0.0,1780703650
5,Domu,9190061,756853368,929304802,False,0,True,0.0,0.0,1780703650
6,Domu,3451248,756853368,929304802,False,0,True,0.0,0.0,1780703650
7,Domu,2288125,756853368,929304802,False,0,True,0.0,0.0,1780703650
8,Domu,5606594,756853368,929304802,False,0,True,0.0,0.0,1780703650
9,Domu,9599221,756853368,929304802,False,0,True,0.0,0.0,1780703650
10,Gioxi,1510802,756853368,112535605,False,10,True,0.0,0.0,1780703651
11,Gioxi,936655,756853368,112535605,False,10,True,0.0,0.0,1780703651
12,Gioxi,108704,756853368,112535605,False,10,True,0.0,0.0,1780703651
13,Gioxi,6095726,756853368,112535605,False,10,True,0.0,0.0,1780703651
14,Gioxi,3997713,756853368,112535605,False,10,True,0.0,0.0,1780703651
15,Gioxi,9190061,756853368,112535605,False,10,True,0.0,0.0,1780703651
16,Gioxi,3451248,756853368,112535605,False,10,True,0.0,0.0,1780703651
17,Gioxi,2288125,756853368,112535605,False,10,True,0.0,0.0,1780703651
18,Gioxi,5606594,756853368,112535605,False,10,True,0.0,0.0,1780703651
19,Gioxi,9599221,756853368,112535605,False,10,True,0.0,0.0,1780703651
20,Eguir,1510802,756853368,94461373,False,1000,True,0.0865384615384615,0.8333333333333334,1780703693
21,Eguir,936655,756853368,94461373,False,1000,True,0.1442307692307692,0.8333333333333334,1780703693
22,Eguir,108704,756853368,94461373,False,1000,True,0.0961538461538461,0.8333333333333334,1780703693
23,Eguir,6095726,756853368,94461373,False,1000,True,0.1057692307692307,0.8333333333333334,1780703693
24,Eguir,3997713,756853368,94461373,False,1000,True,0.1153846153846153,0.8333333333333334,1780703693
25,Eguir,9190061,756853368,94461373,False,1000,True,0.1057692307692307,0.8333333333333334,1780703693
26,Eguir,3451248,756853368,94461373,False,1000,True,0.1153846153846153,0.8333333333333334,1780703693
27,Eguir,2288125,756853368,94461373,False,1000,True,0.0961538461538461,0.8333333333333334,1780703693
28,Eguir,5606594,756853368,94461373,False,1000,True,0.1057692307692307,0.8333333333333334,1780703693
29,Eguir,9599221,756853368,94461373,False,1000,True,0.1346153846153846,0.8333333333333334,1780703693
30,Fuil,1510802,756853368,333397025,True,20,False,0.75,0.2,1780703694
31,Fuil,936655,756853368,333397025,True,23,False,0.75,1.0,1780703694
32,Fuil,108704,756853368,333397025,True,23,False,0.75,1.0,1780703694
33,Fuil,6095726,756853368,333397025,True,20,False,0.75,0.2,1780703694
