,Game,Simulation Seed,Experiment Seed,SGDL Hash,Win,Move Count,Exhausted,Card Usage,Pile Usage,Timestamp
0,Daez,6841376,527293744,916826604,True,110,False,0.9903846153846154,1.0,1780714774
1,Daez,7180258,527293744,916826604,True,109,False,0.9903846153846154,1.0,1780714774
2,Daez,1925286,527293744,916826604,True,112,False,0.9615384615384616,1.0,1780714774
3,Daez,1838793,527293744,916826604,True,111,False,0.9807692307692307,1.0,1780714774
4,Daez,8791432,527293744,916826604,True,110,False,0.9807692307692307,1.0,1780714774
5,Daez,7295608,527293744,916826604,True,107,False,1.0,1.0,1780714774
6,Daez,6211748,527293744,916826604,True,108,False,0.9615384615384616,1.0,1780714774
7,Daez,6507870,527293744,916826604,True,106,False,0.9711538461538461,1.0,1780714774
8,Daez,8454289,527293744,916826604,True,109,False,0.9711538461538461,1.0,1780714774
9,Daez,5489165,527293744,916826604,True,107,False,0.9711538461538461,1.0,1780714774
10,Grodu,6841376,527293744,464241641,True,18,False,0.19230769230769232,0.5,1780714776
11,Grodu,7180258,527293744,464241641,True,43,False,0.21153846153846154,0.5,1780714776
12,Grodu,1925286,527293744,464241641,True,19,False,0.21153846153846154,0.6,1780714776
13,Grodu,1838793,527293744,464241641,True,18,False,0.19230769230769232,0.5,1780714776
14,Grodu,8791432,527293744,464241641,False,7,True,0.0,0.0,1780714776
15,Grodu,7295608,527293744,464241641,False,7,True,0.0,0.0,1780714776
16,Grodu,6211748,527293744,464241641,True,36,False,0.21153846153846154,0.6,1780714776
17,Grodu,6507870,527293744,464241641,True,52,False,0.21153846153846154,0.5,1780714776
18,Grodu,8454289,527293744,464241641,True,18,False,0.19230769230769232,0.5,1780714776
19,Grodu,5489165,527293744,464241641,True,18,False,0.19230769230769232,0.5,1780714776
20,Proup,6841376,527293744,596043207,False,754,True,0.0,0.0,1780714781
21,Proup,7180258,527293744,596043207,False,1000,True,0.2692307692307692,1.0,1780714781
22,Proup,1925286,527293744,596043207,False,229,True,0.0,0.0,1780714781
23,Proup,1838793,527293744,596043207,False,1000,True,0.3076923076923077,1.0,1780714781
24,Proup,8791432,527293744,596043207,False,1000,True,0.34615384615384615,1.0,1780714781
25,Proup,7295608,527293744,596043207,False,1000,True,0.3076923076923077,1.0,1780714781
26,Proup,6211748,527293744,596043207,False,1000,True,0.3076923076923077,1.0,1780714781
27,Proup,6507870,527293744,596043207,False,1000,True,0.2692307692307692,1.0,1780714781
28,Proup,8454289,527293744,596043207,False,1000,True,0.6153846153846154,1.0,1780714781
29,Proup,5489165,527293744,596043207,False,1000,True,0.2692307692307692,1.0,1780714781
30,Omeg,6841376,527293744,740285956,True,51,False,0.9615384615384616,1.0,1780714785
31,Omeg,7180258,527293744,740285956,True,51,False,0.9615384615384616,1.0,1780714785
32,Omeg,1925286,527293744,740285956,True,51,False,0.9615384615384616,1.0,1780714785
33,Omeg,1838793,527293744,740285956,True,51,False,0.9615384615384616,1.0,1780714785
34,Omeg,8791432,527293744,740285956,True,51,False,0.9615384615384616,1.0,1780714785
35,Omeg,7295608,527293744,740285956,True,51,False,0.9519230769230769,1.0,1780714785
36,Omeg,6211748,527293744,740285956,True,51,False,0.9615384615384616,1.0,1780714785
37,Omeg,6507870,527293744,740285956,True,51,False,0.9615384615384616,1.0,1780714785
38,Omeg,8454289,527293744,740285956,True,51,False,0.9615384615384616,1.0,1780714785
39,Omeg,5489165,527293744,740285956,True,51,False,0.9615384615384616,1.0,1780714785
40,Ziw,6841376,527293744,991584808,False,1,True,0.0,0.0,1780714786
41,Ziw,7180258,527293744,991584808,False,0,True,0.0,0.0,1780714786
42,Ziw,1925286,527293744,991584808,False,0,True,0.0,0.0,1780714786
43,Ziw,1838793,527293744,991584808,False,0,True,0.0,0.0,1780714786
44,Ziw,8791432,527293744,991584808,False,0,True,0.0,0.0,1780714786
45,Ziw,7295608,527293744,991584808,False,0,True,0.0,0.0,1780714786
46,Ziw,6211748,527293744,991584808,False,0,True,0.0,0.0,1780714786
47,Ziw,6507870,527293744,991584808,False,0,True,0.0,0.0,1780714786
48,Ziw,8454289,527293744,991584808,False,0,True,0.0,0.0,1780714786
49,Ziw,5489165,527293744,991584808,False,0,True,0.0,0.0,1780714786
50,Nud,6841376,527293744,688797724,False,26,True,0.0,0.0,1780714788
51,Nud,7180258,527293744,688797724,False,150,True,0.0,0.0,1780714788
52,Nud,1925286,527293744,688797724,False,150,True,0.0,0.0,1780714788
53,Nud,1838793,527293744,688797724,False,150,True,0.0,0.0,1780714788
54,Nud,8791432,527293744,688797724,False,52,True,0.0,0.0,1780714788
55,Nud,7295608,527293744,688797724,False,102,True,0.0,0.0,1780714788
56,Nud,6211748,527293744,688797724,False,52,True,0.0,0.0,1780714788
57,Nud,6507870,527293744,688797724,False,26,True,0.0,0.0,1780714788
58,Nud,8454289,527293744,688797724,False,32,True,0.0,0.0,1780714788
59,Nud,5489165,527293744,688797724,False,52,True,0.0,0.0,1780714788
60,Ciop,6841376,527293744,307767821,False,1000,True,0.46153846153846156,1.0,1780714796
61,Ciop,7180258,527293744,307767821,False,1000,True,0.38461538461538464,1.0,1780714796
62,Ciop,1925286,527293744,307767821,False,1000,True,0.5384615384615384,1.0,1780714796
63,Ciop,1838793,527293744,307767821,False,1000,True,0.5384615384615384,1.0,1780714796
64,Ciop,8791432,527293744,307767821,False,1000,True,0.46153846153846156,1.0,1780714796
65,Ciop,7295608,527293744,307767821,False,1000,True,0.46153846153846156,1.0,1780714796
66,Ciop,6211748,527293744,307767821,False,1000,True,0.46153846153846156,1.0,1780714796
67,Ciop,6507870,527293744,307767821,False,1000,True,0.38461538461538464,1.0,1780714796
68,Ciop,8454289,527293744,307767821,False,1000,True,0.5384615384615384,1.0,1780714796
69,Ciop,5489165,527293744,307767821,False,1000,True,0.38461538461538464,1.0,1780714796
70,Iru,6841376,527293744,374030339,True,146,False,0.9134615384615384,1.0,1780714806
71,Iru,7180258,527293744,374030339,True,116,False,0.9134615384615384,1.0,1780714806
72,Iru,1925286,527293744,374030339,True,115,False,0.9230769230769231,1.0,1780714806
73,Iru,1838793,527293744,374030339,True,119,False,0.9230769230769231,1.0,1780714806
74,Iru,8791432,527293744,374030339,True,116,False,0.9230769230769231,1.0,1780714806
75,Iru,7295608,527293744,374030339,True,118,False,0.9230769230769231,1.0,1780714806
76,Iru,6211748,527293744,374030339,True,125,False,0.9230769230769231,1.0,1780714806
77,Iru,6507870,527293744,374030339,True,122,False,0.9230769230769231,1.0,1780714806
78,Iru,8454289,527293744,374030339,True,132,False,0.9230769230769231,1.0,1780714806
79,Iru,5489165,527293744,374030339,True,115,False,0.9230769230769231,1.0,1780714806
80,Birus,6841376,527293744,859962650,False,734,True,0.28846153846153844,0.875,1780715409
81,Birus,7180258,527293744,859962650,False,766,True,0.34615384615384615,0.875,1780715409
82,Birus,1925286,527293744,859962650,False,760,True,0.28846153846153844,0.875,1780715409
83,Birus,1838793,527293744,859962650,False,764,True,0.34615384615384615,0.875,1780715409
84,Birus,8791432,527293744,859962650,False,776,True,0.28846153846153844,0.875,1780715409
85,Birus,7295608,527293744,859962650,False,782,True,0.28846153846153844,0.875,1780715409
86,Birus,6211748,527293744,859962650,False,780,True,0.27884615384615385,0.875,1780715409
87,Birus,6507870,527293744,859962650,False,780,True,0.27884615384615385,0.875,1780715409
88,Birus,8454289,527293744,859962650,False,772,True,0.28846153846153844,0.875,1780715409
89,Birus,5489165,527293744,859962650,False,772,True,0.2980769230769231,0.875,1780715409
90,Paecay,6841376,527293744,536906482,False,102,True,0.0,0.0,1780715418
91,Paecay,7180258,527293744,536906482,False,102,True,0.0,0.0,1780715418
92,Paecay,1925286,527293744,536906482,False,102,True,0.0,0.0,1780715418
93,Paecay,1838793,527293744,536906482,False,102,True,0.0,0.0,1780715418
94,Paecay,8791432,527293744,536906482,False,102,True,0.0,0.0,1780715418
95,Paecay,7295608,527293744,536906482,False,102,True,0.0,0.0,1780715418
96,Paecay,6211748,527293744,536906482,False,102,True,0.0,0.0,1780715418
97,Paecay,6507870,527293744,536906482,False,102,True,0.0,0.0,1780715418
98,Paecay,8454289,527293744,536906482,False,102,True,0.0,0.0,1780715418
99,Paecay,5489165,527293744,536906482,False,102,True,0.0,0.0,1780715418
