,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,Experiment Seed,SGDL Seed,Name,SGDL Hash,Generation Method,Parent 1,Parent 2
0,0.0,0.0,0.0,1780714741,449874414,,Iru,374030339,Best of Previous Generation,,
1,1.0,1.0,1.0,1780714741,449874414,,Traedek,356367043,Best of Previous Generation,,
2,2.0,2.0,2.0,1780714741,449874414,,Ilo,34505648,Best of Previous Generation,,
3,3.0,3.0,3.0,1780714741,449874414,,Odar,142148691,Best of Previous Generation,,
4,4.0,4.0,4.0,1780714741,449874414,,Xijel,136775528,Best of Previous Generation,,
5,5.0,5.0,5.0,1780714741,449874414,,Ucoul,438036430,Best of Previous Generation,,
6,6.0,6.0,6.0,1780714741,449874414,,Ilo,34505648,Best of Previous Generation,,
7,7.0,7.0,7.0,1780714741,449874414,,Miye,492096217,Best of Previous Generation,,
8,8.0,8.0,8.0,1780714741,449874414,,Kioy,991446294,Best of Previous Generation,,
9,9.0,9.0,9.0,1780714741,449874414,,Ilo,34505648,Best of Previous Generation,,
10,10.0,10.0,10.0,1780714741,449874414,,Daez,916826604,Best of Previous Generation,,
11,11.0,11.0,11.0,1780714741,449874414,,Emaiy,41616074,Best of Previous Generation,,
12,12.0,12.0,12.0,1780714741,449874414,,Hex,862827073,Best of Previous Generation,,
13,13.0,13.0,13.0,1780714741,449874414,,Olouv,442272192,Best of Previous Generation,,
14,14.0,14.0,14.0,1780714741,449874414,,Omeg,740285956,Best of Previous Generation,,
15,15.0,15.0,,1780714742,108272500,8291824.0,Iho,32286279,Mutation,916826604.0,
16,16.0,16.0,,1780714742,108272500,3371592.0,Ihoup,258949926,Mutation,740285956.0,
17,17.0,17.0,,1780714742,108272500,9592399.0,Cuku,506391096,Mutation,356367043.0,
18,18.0,18.0,,1780714742,108272500,7653437.0,Odaip,77866081,Mutation,34505648.0,
19,19.0,19.0,,1780714742,108272500,1183822.0,Ixik,393640163,Mutation,862827073.0,
20,20.0,20.0,,1780714742,108272500,5439136.0,Iyiq,497523502,Mutation,34505648.0,
21,21.0,21.0,,1780714742,108272500,5313319.0,Xijel,136775528,Mutation,34505648.0,
22,22.0,22.0,,1780714742,108272500,5532832.0,Eno,689698968,Mutation,374030339.0,
23,23.0,23.0,,1780714742,108272500,609872.0,Breagoz,556049662,Mutation,136775528.0,
24,24.0,24.0,,1780714742,108272500,9438594.0,Jeafe,684736173,Mutation,492096217.0,
25,25.0,25.0,,1780714742,108272500,2302281.0,Caizu,802024574,Mutation,142148691.0,
26,26.0,26.0,,1780714742,108272500,1158246.0,Ace,683172418,Mutation,438036430.0,
27,27.0,27.0,,1780714742,108272500,3923948.0,Ovo,969985964,Mutation,41616074.0,
28,28.0,28.0,,1780714742,108272500,7230042.0,Fral,943124787,Mutation,991446294.0,
29,29.0,29.0,,1780714742,108272500,562205.0,Groulo,941889993,Mutation,442272192.0,
30,30.0,,,1780714743,197227392,90656514.0,Fioy,276735024,Crossover,41616074.0,492096217.0
31,31.0,,,1780714743,197227392,615410116.0,Zuiduv,57601726,Crossover,991446294.0,34505648.0
32,32.0,,,1780714743,197227392,337782041.0,Ilo,34505648,Crossover,34505648.0,442272192.0
33,33.0,,,1780714743,197227392,545634762.0,Omeg,740285956,Crossover,740285956.0,34505648.0
34,34.0,,,1780714743,197227392,104471191.0,Eno,689698968,Crossover,374030339.0,142148691.0
35,35.0,,,1780714743,197227392,21120983.0,Ucoul,438036430,Crossover,438036430.0,916826604.0
36,36.0,,,1780714743,197227392,601820809.0,Fraexi,994780097,Crossover,356367043.0,862827073.0
37,,,,1780714744,781004160,310738151.0,Izu,317583042,Random,,
38,,,,1780714744,781004160,702491301.0,Yuihoz,956197642,Random,,
