,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,Experiment Seed,SGDL Seed,Name,SGDL Hash,Generation Method,Parent 1,Parent 2
0,0.0,0.0,0.0,1780711303,903991941,,Ilo,34505648,Best of Previous Generation,,
1,1.0,1.0,1.0,1780711303,903991941,,Ucoul,438036430,Best of Previous Generation,,
2,2.0,2.0,,1780711310,272450745,4874042.0,Emaiy,41616074,Mutation,34505648.0,
3,3.0,3.0,,1780711310,272450745,568727.0,Daez,916826604,Mutation,438036430.0,
4,4.0,,,1780711340,866817941,407474542.0,Ilo,34505648,Crossover,34505648.0,438036430.0
5,,,,1780711341,81817851,341886384.0,Onub,286672489,Random,,
6,,,,1780711341,81817851,537707931.0,Daeze,61224360,Random,,
7,,,,1780711341,81817851,343400724.0,Quis,665091497,Random,,
8,,,,1780711341,81817851,760842651.0,Yuiyo,923360911,Random,,
9,,,,1780711341,81817851,172924972.0,Ono,51598366,Random,,
10,,,,1780711341,81817851,556953185.0,Aco,414184839,Random,,
11,,,,1780711341,81817851,654768764.0,Eva,717247276,Random,,
12,,,,1780711341,81817851,888961003.0,Eca,97233429,Random,,
13,,,,1780711341,81817851,931611734.0,Trere,438767181,Random,,
14,,,,1780711341,81817851,122675094.0,Joxu,630434664,Random,,
15,,,,1780711341,81817851,474752178.0,Raxe,292100742,Random,,
16,,,,1780711341,81817851,944221908.0,Fuitu,433722877,Random,,
17,,,,1780711341,81817851,892070917.0,Staip,659317958,Random,,
18,,,,1780711341,81817851,801338012.0,Tuil,577278488,Random,,
19,,,,1780711341,81817851,923383453.0,Maido,212955206,Random,,
20,,,,1780711341,81817851,101733593.0,Esub,922616038,Random,,
21,,,,1780711341,81817851,5094267.0,Eqeaz,676104962,Random,,
22,,,,1780711341,81817851,425733541.0,Zaeh,191554219,Random,,
23,,,,1780711341,81817851,977969548.0,Eri,830015638,Random,,
24,,,,1780711341,81817851,419197352.0,Obu,127106437,Random,,
25,,,,1780711341,81817851,272747604.0,Siqu,577730728,Random,,
26,,,,1780711341,81817851,850136234.0,Crom,441661559,Random,,
27,,,,1780711341,81817851,709305988.0,Emu,879650691,Random,,
28,,,,1780711341,81817851,224944574.0,Ere,738164546,Random,,
29,,,,1780711341,81817851,228569946.0,Omioc,453126468,Random,,
30,,,,1780711341,81817851,430460192.0,Aluil,583169078,Random,,
31,,,,1780711341,81817851,357860410.0,Iyuih,570311082,Random,,
32,,,,1780711341,81817851,422304897.0,Qiokak,843760498,Random,,
33,,,,1780711341,81817851,509824447.0,Nuip,257549516,Random,,
34,,,,1780711341,81817851,166828014.0,Erox,976216842,Random,,
35,,,,1780711341,81817851,636037958.0,Jap,255964573,Random,,
36,,,,1780711341,81817851,838401090.0,Veap,772314069,Random,,
37,,,,1780711341,81817851,560402547.0,Ciot,944596782,Random,,
38,,,,1780711341,81817851,999183256.0,Ajo,774429391,Random,,
39,,,,1780711341,81817851,145921679.0,Qej,840009859,Random,,
40,,,,1780711341,81817851,834950987.0,Dujic,601239977,Random,,
41,,,,1780711341,81817851,435547083.0,Yaep,674652363,Random,,
42,,,,1780711341,81817851,661481073.0,Usaip,137367665,Random,,
43,,,,1780711341,81817851,857731140.0,Ufev,293703767,Random,,
44,,,,1780711341,81817851,274883093.0,Praiba,10133852,Random,,
45,,,,1780711341,81817851,937800426.0,Udu,630944405,Random,,
46,,,,1780711341,81817851,579201964.0,Cazej,292568809,Random,,
47,,,,1780711341,81817851,525542078.0,Oyiop,545722330,Random,,
48,,,,1780711341,81817851,728029253.0,Noul,388635714,Random,,
49,,,,1780711341,81817851,535487448.0,Eru,674177968,Random,,
50,,,,1780711341,81817851,306355022.0,Jouc,501391927,Random,,
51,,,,1780711341,81817851,967608934.0,Grouyef,367499777,Random,,
52,,,,1780711341,81817851,166569117.0,Ira,653778757,Random,,
53,,,,1780711341,81817851,987603152.0,Osi,468105477,Random,,
54,,,,1780711341,81817851,75558284.0,Esouh,837381704,Random,,
55,,,,1780711341,81817851,650678452.0,Mous,943478940,Random,,
56,,,,1780711341,81817851,132261124.0,Geha,518983147,Random,,
57,,,,1780711341,81817851,928601431.0,Suipo,346737820,Random,,
58,,,,1780711341,81817851,599892887.0,Oro,121830458,Random,,
59,,,,1780711341,81817851,459946542.0,Ipe,4851704,Random,,
60,,,,1780711341,81817851,818803092.0,Anuif,109124953,Random,,
61,,,,1780711341,81817851,985202497.0,Ite,107400233,Random,,
62,,,,1780711341,81817851,842761660.0,Eqe,307547826,Random,,
63,,,,1780711341,81817851,361716543.0,Kaifa,941952123,Random,,
64,,,,1780711341,81817851,467896103.0,Kioy,991446294,Random,,
65,,,,1780711341,81817851,783194987.0,Brexad,715479784,Random,,
66,,,,1780711341,81817851,712651517.0,Vaquc,320591598,Random,,
67,,,,1780711341,81817851,614529126.0,Acail,836168270,Random,,
68,,,,1780711341,81817851,451379753.0,Eje,80126138,Random,,
69,,,,1780711341,81817851,84383744.0,Zuita,332446561,Random,,
70,,,,1780711341,81817851,868743325.0,Hex,862827073,Random,,
71,,,,1780711341,81817851,43159704.0,Taeki,560721865,Random,,
72,,,,1780711341,81817851,904489788.0,Cuim,527884168,Random,,
73,,,,1780711341,81817851,712135402.0,Atu,376435061,Random,,
74,,,,1780711341,81817851,92652218.0,Meafa,647362793,Random,,
75,,,,1780711341,81817851,437389206.0,Trouhe,180223644,Random,,
76,,,,1780711341,81817851,407130731.0,Azu,614407090,Random,,
77,,,,1780711341,81817851,673702930.0,Taega,331039849,Random,,
78,,,,1780711341,81817851,335222199.0,Evi,24352185,Random,,
79,,,,1780711341,81817851,589338472.0,Edi,133968095,Random,,
80,,,,1780711341,81817851,300205011.0,Odear,639020709,Random,,
81,,,,1780711341,81817851,132247737.0,Gaebil,613750341,Random,,
82,,,,1780711341,81817851,550261700.0,Creajov,272081630,Random,,
83,,,,1780711341,81817851,657125448.0,Tougo,601979048,Random,,
84,,,,1780711341,81817851,542166208.0,Toubef,184701936,Random,,
85,,,,1780711341,81817851,820938248.0,Iwab,559211006,Random,,
86,,,,1780711341,81817851,797233127.0,Ahe,163011481,Random,,
87,,,,1780711341,81817851,543348346.0,Ado,105192408,Random,,
88,,,,1780711341,81817851,28196495.0,Jud,207659941,Random,,
89,,,,1780711341,81817851,669971644.0,Fuic,719390364,Random,,
90,,,,1780711341,81817851,692623102.0,Raixa,841384900,Random,,
91,,,,1780711341,81817851,204150281.0,Ruci,870295851,Random,,
92,,,,1780711341,81817851,831287117.0,Laifuw,29256740,Random,,
93,,,,1780711341,81817851,406974063.0,Joum,646961383,Random,,
94,,,,1780711341,81817851,967287941.0,Jaixa,33332661,Random,,
95,,,,1780711341,81817851,181373906.0,Gabu,39557324,Random,,
96,,,,1780711341,81817851,378543855.0,Taelos,620261676,Random,,
97,,,,1780711341,81817851,968376390.0,Eyaik,958827344,Random,,
98,,,,1780711341,81817851,982150162.0,Kemo,436424294,Random,,
99,,,,1780711341,81817851,930884723.0,Deasaq,803739744,Random,,
